,time,month,quarter,day_week
4294,15,4,2,2
4295,22,2,1,6
4296,17,2,1,3
4297,17,2,1,3
4298,18,2,1,3
4299,18,2,1,3
4300,19,2,1,3
4301,15,2,1,5
4302,15,2,1,5
4303,1,2,1,2
4304,14,2,1,2
4305,14,2,1,3
4306,14,2,1,4
4307,14,2,1,4
4308,14,2,1,4
4309,14,2,1,4
4310,14,2,1,4
4311,14,2,1,4
4312,14,2,1,4
4313,14,2,1,4
4314,14,2,1,4
4315,14,2,1,4
4316,14,2,1,4
4317,14,2,1,4
4318,14,2,1,4
4319,14,2,1,4
4320,14,2,1,4
4321,14,2,1,4
4322,14,2,1,4
4323,14,2,1,4
4324,14,2,1,4
4325,14,2,1,4
4326,14,2,1,4
4327,15,2,1,4
4328,15,2,1,4
4329,15,2,1,4
4330,15,2,1,4
4331,15,2,1,4
4332,13,4,2,2
4333,20,4,2,1
4334,20,4,2,1
4335,1,4,2,4
4336,1,4,2,4
4337,1,4,2,4
4338,23,2,1,3
4339,23,2,1,3
4340,18,3,1,5
4341,18,3,1,5
4342,18,3,1,5
4343,18,3,1,5
4344,4,4,2,0
4345,4,4,2,0
4346,7,3,1,3
4347,22,4,2,2
4348,22,4,2,2
4349,22,4,2,2
4350,22,4,2,2
4351,22,4,2,2
4352,22,4,2,2
4353,22,4,2,2
4354,22,4,2,4
4355,22,4,2,4
4356,22,4,2,4
4357,22,4,2,4
4358,22,4,2,4
4359,22,4,2,4
4360,16,4,2,4
4361,10,4,2,5
4362,17,2,1,6
4363,18,2,1,5
4364,23,2,1,4
4365,23,2,1,4
4366,23,2,1,4
4367,23,2,1,4
4368,6,3,1,2
4369,14,3,1,4
4370,2,3,1,6
4371,2,3,1,6
4372,2,3,1,6
4373,2,3,1,6
4374,2,3,1,6
4375,14,3,1,6
4376,17,3,1,5
4377,17,3,1,5
4378,17,3,1,5
4379,17,3,1,5
4380,17,3,1,5
4381,17,3,1,5
4382,17,3,1,5
4383,17,3,1,5
4384,18,3,1,5
4385,19,3,1,5
4386,19,3,1,5
4387,22,3,1,5
4388,23,3,1,5
4389,1,3,1,2
4390,23,2,1,6
4391,23,2,1,6
4392,23,2,1,6
4393,0,2,1,0
4394,0,2,1,0
4395,15,3,1,2
4396,15,3,1,2
4397,15,3,1,2
4398,15,3,1,2
4399,13,4,2,5
4400,13,4,2,5
4401,14,4,2,5
4402,19,3,1,3
4403,3,2,1,5
4404,23,1,1,1
4405,23,1,1,1
4406,23,1,1,1
4407,23,1,1,1
4408,23,1,1,1
4409,23,1,1,1
4410,23,1,1,1
4411,23,1,1,1
4412,23,1,1,1
4413,23,1,1,1
4414,23,1,1,1
4415,2,1,1,2
4416,13,1,1,2
4417,7,2,1,3
4418,7,2,1,3
4419,7,2,1,3
4420,7,2,1,3
4421,7,2,1,3
4422,0,2,1,4
4423,0,2,1,4
4424,0,2,1,4
4425,0,2,1,4
4426,0,2,1,4
4427,0,2,1,4
4428,0,2,1,4
4429,9,2,1,5
4430,1,2,1,1
4431,22,2,1,2
4432,7,2,1,6
4433,10,2,1,6
4434,7,2,1,1
4435,7,2,1,1
4436,7,2,1,1
4437,7,2,1,1
4438,7,2,1,1
4439,7,2,1,1
4440,7,2,1,1
4441,21,2,1,1
4442,6,2,1,2
4443,11,2,1,2
4444,14,2,1,0
4445,10,3,1,6
4446,15,3,1,6
4447,18,3,1,4
4448,2,4,2,3
4449,8,2,1,4
4450,2,3,1,5
4451,4,3,1,6
4452,18,4,2,1
4453,14,3,1,0
4454,14,3,1,0
4455,14,3,1,0
4456,14,3,1,0
4457,14,3,1,0
4458,14,3,1,0
4459,14,3,1,0
4460,18,3,1,0
4461,18,3,1,0
4462,18,3,1,0
4463,6,3,1,1
4464,6,3,1,1
4465,6,3,1,1
4466,6,3,1,1
4467,5,4,2,1
4468,6,4,2,1
4469,1,4,2,1
4470,16,2,1,6
4471,16,2,1,6
4472,1,4,2,5
4473,1,4,2,5
4474,1,4,2,5
4475,2,4,2,5
4476,2,4,2,5
4477,12,3,1,2
4478,12,3,1,2
4479,12,3,1,2
4480,12,3,1,2
4481,12,3,1,2
4482,12,3,1,2
4483,12,3,1,2
4484,12,3,1,2
4485,12,3,1,2
4486,12,3,1,2
4487,12,3,1,2
4488,12,3,1,2
4489,14,3,1,2
4490,14,3,1,2
4491,11,3,1,5
4492,0,3,1,3
4493,21,4,2,1
4494,0,2,1,6
4495,0,2,1,6
4496,0,2,1,6
4497,0,2,1,6
4498,16,3,1,5
4499,10,3,1,2
4500,3,4,2,1
4501,3,4,2,1
4502,3,4,2,1
4503,22,3,1,2
4504,3,4,2,6
4505,3,4,2,6
4506,3,4,2,6
4507,3,4,2,6
4508,3,4,2,6
4509,3,4,2,6
4510,5,4,2,6
4511,20,4,2,3
4512,21,3,1,1
4513,21,3,1,1
4514,21,3,1,1
4515,20,3,1,4
4516,20,3,1,4
4517,10,3,1,6
4518,1,4,2,0
4519,2,3,1,5
4520,12,3,1,5
4521,12,3,1,5
4522,12,3,1,5
4523,12,3,1,5
4524,17,2,1,6
4525,5,4,2,6
4526,22,3,1,2
4527,17,3,1,0
4528,17,3,1,0
4529,17,3,1,0
4530,17,3,1,0
4531,12,4,2,6
4532,14,1,1,0
4533,14,1,1,0
4534,22,3,1,4
4535,22,3,1,4
4536,22,3,1,4
4537,22,3,1,4
4538,22,3,1,4
4539,5,3,1,0
4540,5,3,1,0
4541,22,4,2,4
4542,5,4,2,5
4543,21,2,1,6
4544,21,2,1,6
4545,18,2,1,2
4546,18,2,1,2
4547,18,2,1,2
4548,18,2,1,2
4549,20,4,2,5
4550,20,4,2,5
4551,0,3,1,4
4552,20,4,2,2
4553,0,1,1,1
4554,1,4,2,3
4555,1,4,2,3
4556,18,1,1,1
4557,18,1,1,1
4558,19,1,1,1
4559,19,1,1,1
4560,1,2,1,4
4561,17,1,1,5
4562,16,2,1,4
4563,12,4,2,3
4564,12,4,2,3
4565,14,3,1,1
4566,15,3,1,0
4567,15,3,1,0
4568,15,3,1,0
4569,15,3,1,0
4570,15,3,1,0
4571,15,3,1,0
4572,16,3,1,0
4573,5,3,1,3
4574,5,3,1,3
4575,5,3,1,0
4576,17,2,1,6
4577,17,2,1,6
4578,17,2,1,6
4579,17,2,1,6
4580,17,2,1,6
4581,14,2,1,1
4582,18,2,1,4
4583,5,1,1,0
4584,14,2,1,0
4585,14,1,1,6
4586,14,1,1,6
4587,15,1,1,2
4588,15,1,1,2
4589,14,4,2,4
4590,22,2,1,5
4591,23,3,1,4
4592,23,3,1,4
4593,23,3,1,4
4594,23,3,1,4
4595,23,3,1,4
4596,21,3,1,1
4597,21,3,1,1
4598,21,3,1,1
4599,21,3,1,1
4600,23,1,1,3
4601,23,1,1,3
4602,23,1,1,3
4603,23,1,1,3
4604,23,1,1,3
4605,21,2,1,5
4606,21,2,1,5
4607,21,2,1,5
4608,3,3,1,5
4609,3,3,1,5
4610,23,3,1,0
4611,23,2,1,6
4612,23,2,1,6
4613,23,2,1,6
4614,4,2,1,4
4615,10,3,1,5
4616,14,3,1,5
4617,14,3,1,5
4618,14,3,1,5
4619,16,3,1,6
4620,23,2,1,2
4621,23,2,1,2
4622,18,4,2,5
4623,18,4,2,5
4624,18,4,2,5
4625,18,4,2,5
4626,18,4,2,5
4627,18,4,2,5
4628,19,4,2,5
4629,19,4,2,5
4630,19,4,2,5
4631,19,4,2,5
4632,4,4,2,6
4633,4,4,2,6
4634,4,4,2,6
4635,4,4,2,6
4636,4,4,2,6
4637,4,4,2,6
4638,4,4,2,6
4639,4,4,2,6
4640,4,4,2,6
4641,10,4,2,5
4642,9,3,1,3
4643,21,3,1,2
4644,21,3,1,2
4645,22,3,1,2
4646,22,3,1,2
4647,22,3,1,2
4648,22,3,1,2
4649,22,3,1,2
4650,3,3,1,3
4651,4,3,1,3
4652,4,3,1,3
4653,4,3,1,3
4654,10,3,1,2
4655,10,4,2,4
4656,22,1,1,3
4657,22,1,1,3
4658,22,1,1,3
4659,6,1,1,5
4660,6,1,1,5
4661,6,1,1,0
4662,6,1,1,0
4663,6,1,1,0
4664,6,1,1,0
4665,6,1,1,2
4666,6,1,1,2
4667,6,1,1,3
4668,6,1,1,3
4669,6,1,1,4
4670,7,1,1,0
4671,7,1,1,0
4672,7,1,1,0
4673,7,1,1,0
4674,7,1,1,0
4675,6,2,1,1
4676,7,2,1,2
4677,7,2,1,2
4678,7,2,1,2
4679,7,2,1,2
4680,6,2,1,3
4681,6,2,1,4
4682,20,2,1,4
4683,6,2,1,5
4684,6,2,1,0
4685,7,2,1,0
4686,7,2,1,0
4687,6,2,1,1
4688,6,2,1,3
4689,6,2,1,3
4690,6,2,1,6
4691,7,2,1,0
4692,7,2,1,0
4693,7,2,1,0
4694,7,2,1,1
4695,7,2,1,1
4696,6,2,1,2
4697,6,2,1,2
4698,7,2,1,3
4699,7,2,1,3
4700,7,2,1,3
4701,7,2,1,3
4702,6,2,1,5
4703,7,2,1,6
4704,7,2,1,0
4705,7,2,1,1
4706,7,2,1,1
4707,6,2,1,2
4708,6,2,1,2
4709,7,2,1,2
4710,7,2,1,2
4711,7,2,1,2
4712,7,2,1,2
4713,7,2,1,2
4714,7,2,1,2
4715,6,2,1,3
4716,6,2,1,3
4717,6,2,1,3
4718,6,2,1,3
4719,6,2,1,3
4720,6,2,1,4
4721,6,2,1,4
4722,6,2,1,4
4723,6,2,1,5
4724,6,2,1,5
4725,6,2,1,5
4726,15,2,1,6
4727,7,2,1,0
4728,7,2,1,0
4729,6,3,1,1
4730,6,3,1,1
4731,7,3,1,2
4732,7,3,1,2
4733,6,3,1,3
4734,6,3,1,4
4735,6,3,1,4
4736,6,3,1,4
4737,6,3,1,4
4738,6,3,1,4
4739,7,3,1,4
4740,7,3,1,5
4741,7,3,1,5
4742,7,3,1,5
4743,7,3,1,5
4744,7,3,1,5
4745,7,3,1,5
4746,7,3,1,5
4747,7,3,1,5
4748,6,3,1,6
4749,6,3,1,0
4750,6,3,1,0
4751,6,3,1,0
4752,6,3,1,0
4753,6,3,1,0
4754,7,3,1,0
4755,7,3,1,0
4756,7,3,1,0
4757,7,3,1,2
4758,6,3,1,3
4759,6,3,1,3
4760,6,3,1,3
4761,6,3,1,3
4762,7,3,1,3
4763,6,3,1,4
4764,6,3,1,4
4765,6,3,1,4
4766,7,3,1,4
4767,7,3,1,4
4768,7,3,1,4
4769,7,3,1,4
4770,7,3,1,4
4771,12,3,1,5
4772,7,3,1,6
4773,6,3,1,0
4774,6,3,1,0
4775,5,3,1,1
4776,5,3,1,1
4777,5,3,1,1
4778,5,3,1,1
4779,5,3,1,1
4780,5,3,1,1
4781,5,3,1,1
4782,5,3,1,1
4783,5,3,1,1
4784,5,3,1,1
4785,5,3,1,1
4786,5,3,1,1
4787,5,3,1,1
4788,5,3,1,1
4789,5,3,1,1
4790,6,3,1,1
4791,6,3,1,2
4792,5,3,1,3
4793,5,3,1,3
4794,6,3,1,4
4795,6,3,1,4
4796,6,3,1,4
4797,6,3,1,4
4798,6,3,1,5
4799,6,3,1,5
4800,6,3,1,2
4801,6,3,1,2
4802,6,3,1,2
4803,6,3,1,2
4804,6,3,1,2
4805,7,3,1,2
4806,7,3,1,2
4807,7,3,1,2
4808,6,3,1,3
4809,6,3,1,3
4810,8,3,1,4
4811,15,3,1,6
4812,15,3,1,6
4813,5,3,1,0
4814,6,3,1,1
4815,6,3,1,1
4816,6,3,1,3
4817,6,3,1,3
4818,6,3,1,3
4819,22,4,2,4
4820,22,4,2,4
4821,22,4,2,4
4822,22,4,2,4
4823,22,4,2,4
4824,22,4,2,4
4825,22,4,2,4
4826,23,4,2,4
4827,23,4,2,4
4828,23,4,2,4
4829,23,4,2,4
4830,6,4,2,0
4831,6,4,2,0
4832,6,4,2,0
4833,6,4,2,1
4834,6,4,2,1
4835,6,4,2,1
4836,6,4,2,2
4837,6,4,2,3
4838,6,4,2,3
4839,6,4,2,3
4840,6,4,2,3
4841,6,4,2,3
4842,6,4,2,3
4843,5,4,2,4
4844,6,4,2,5
4845,6,4,2,5
4846,6,4,2,6
4847,6,4,2,0
4848,6,4,2,0
4849,8,4,2,1
4850,8,4,2,1
4851,8,4,2,1
4852,7,4,2,2
4853,7,4,2,2
4854,7,4,2,2
4855,7,4,2,2
4856,6,4,2,3
4857,6,4,2,3
4858,6,4,2,3
4859,6,4,2,3
4860,6,4,2,4
4861,6,4,2,5
4862,6,4,2,5
4863,6,4,2,5
4864,16,2,1,1
4865,16,2,1,1
4866,18,3,1,2
4867,18,3,1,2
4868,18,3,1,2
4869,18,3,1,2
4870,18,3,1,2
4871,10,3,1,2
4872,22,3,1,4
4873,9,2,1,5
4874,9,2,1,5
4875,15,3,1,1
4876,15,3,1,1
4877,15,3,1,1
4878,15,3,1,1
4879,12,3,1,5
4880,12,3,1,5
4881,12,3,1,5
4882,12,3,1,5
4883,12,3,1,5
4884,10,3,1,4
4885,10,3,1,4
4886,18,3,1,1
4887,1,4,2,4
4888,5,4,2,4
4889,13,4,2,5
4890,13,4,2,5
4891,13,4,2,5
4892,13,4,2,5
4893,20,4,2,0
4894,20,4,2,0
4895,20,4,2,0
4896,13,4,2,5
4897,13,4,2,5
4898,13,4,2,5
4899,22,3,1,5
4900,22,3,1,5
4901,22,3,1,5
4902,19,2,1,4
4903,19,2,1,4
4904,21,2,1,0
4905,21,2,1,0
4906,21,2,1,0
4907,21,2,1,0
4908,13,2,1,4
4909,14,2,1,4
4910,14,2,1,4
4911,14,2,1,4
4912,14,2,1,4
4913,21,2,1,4
4914,1,3,1,2
4915,1,3,1,2
4916,1,3,1,2
4917,21,3,1,4
4918,21,3,1,4
4919,21,3,1,4
4920,21,3,1,4
4921,19,3,1,1
4922,19,3,1,1
4923,0,3,1,2
4924,0,3,1,2
4925,0,3,1,2
4926,0,3,1,2
4927,0,3,1,2
4928,20,2,1,3
4929,20,2,1,3
4930,20,2,1,3
4931,20,2,1,3
4932,15,2,1,2
4933,4,2,1,3
4934,4,2,1,3
4935,4,2,1,3
4936,4,2,1,3
4937,4,2,1,3
4938,4,2,1,3
4939,4,2,1,3
4940,4,2,1,3
4941,4,2,1,3
4942,4,2,1,3
4943,4,2,1,3
4944,4,2,1,3
4945,7,2,1,3
4946,10,2,1,3
4947,11,2,1,3
4948,11,2,1,3
4949,11,2,1,3
4950,11,2,1,3
4951,21,3,1,4
4952,21,3,1,4
4953,14,4,2,4
4954,22,4,2,4
4955,22,4,2,4
4956,22,4,2,4
4957,22,4,2,4
4958,13,4,2,3
4959,13,4,2,3
4960,17,4,2,3
4961,18,4,2,3
4962,19,2,1,3
4963,19,2,1,3
4964,19,3,1,1
4965,19,3,1,1
4966,19,3,1,1
4967,19,3,1,1
4968,23,3,1,1
4969,23,3,1,1
4970,23,3,1,1
4971,23,3,1,1
4972,17,2,1,5
4973,20,3,1,6
4974,21,3,1,6
4975,21,3,1,6
4976,21,3,1,6
4977,21,3,1,6
4978,20,3,1,0
4979,18,1,1,6
4980,12,3,1,4
4981,12,3,1,4
4982,12,3,1,4
4983,12,3,1,4
4984,4,3,1,5
4985,1,1,1,6
4986,2,1,1,6
4987,2,1,1,6
4988,16,2,1,4
4989,16,2,1,4
4990,16,2,1,4
4991,16,2,1,4
4992,16,2,1,4
4993,16,2,1,4
4994,15,2,1,6
4995,15,2,1,6
4996,20,2,1,6
4997,20,2,1,6
4998,20,2,1,6
4999,20,2,1,6
5000,20,2,1,6
5001,1,3,1,6
5002,17,4,2,0
5003,17,4,2,0
5004,17,4,2,0
5005,12,3,1,3
5006,15,3,1,5
5007,15,3,1,5
5008,15,3,1,5
5009,21,2,1,3
5010,21,2,1,3
5011,7,1,1,1
5012,14,4,2,6
5013,1,4,2,0
5014,1,4,2,0
5015,1,4,2,0
5016,10,4,2,0
5017,7,4,2,1
5018,7,4,2,1
5019,22,4,2,3
5020,12,4,2,4
5021,8,4,2,5
5022,11,4,2,6
5023,10,4,2,3
5024,8,4,2,5
5025,8,4,2,5
5026,3,3,1,4
5027,3,3,1,4
5028,3,3,1,4
5029,3,3,1,4
5030,19,3,1,2
5031,19,3,1,2
5032,19,3,1,2
5033,19,3,1,2
5034,19,3,1,2
5035,22,3,1,3
5036,22,3,1,3
5037,22,3,1,3
5038,22,3,1,3
5039,22,3,1,3
5040,22,3,1,3
5041,22,3,1,3
5042,22,3,1,3
5043,22,3,1,3
5044,22,3,1,3
5045,22,3,1,3
5046,23,3,1,3
5047,23,3,1,3
5048,23,3,1,3
5049,21,3,1,4
5050,0,3,1,6
5051,2,3,1,1
5052,2,3,1,1
5053,8,3,1,6
5054,6,3,1,4
5055,2,2,1,0
5056,5,2,1,0
5057,5,2,1,0
5058,5,2,1,0
5059,5,2,1,0
5060,5,2,1,0
5061,5,2,1,0
5062,5,2,1,0
5063,5,2,1,0
5064,5,2,1,0
5065,5,2,1,0
5066,5,2,1,0
5067,5,2,1,0
5068,5,2,1,0
5069,5,2,1,0
5070,5,2,1,0
5071,5,2,1,0
5072,5,2,1,0
5073,5,2,1,0
5074,5,2,1,0
5075,5,2,1,0
5076,5,2,1,0
5077,5,2,1,0
5078,5,2,1,0
5079,5,2,1,0
5080,5,2,1,0
5081,5,2,1,0
5082,5,2,1,0
5083,5,2,1,0
5084,5,2,1,0
5085,17,2,1,0
5086,18,2,1,0
5087,18,2,1,0
5088,18,2,1,0
5089,18,2,1,0
5090,0,3,1,0
5091,0,3,1,0
5092,18,3,1,3
5093,18,3,1,3
5094,22,3,1,6
5095,22,3,1,6
5096,22,3,1,6
5097,22,3,1,6
5098,22,3,1,6
5099,10,4,2,3
5100,15,4,2,4
5101,16,4,2,6
5102,18,1,1,6
5103,18,1,1,6
5104,18,1,1,6
5105,18,1,1,6
5106,6,1,1,0
5107,4,2,1,2
5108,4,2,1,2
5109,4,2,1,2
5110,4,2,1,2
5111,2,2,1,5
5112,2,2,1,5
5113,2,2,1,5
5114,15,1,1,5
5115,15,1,1,5
5116,18,1,1,5
5117,18,1,1,5
5118,2,1,1,6
5119,14,1,1,3
5120,14,1,1,0
5121,14,1,1,0
5122,14,1,1,4
5123,14,1,1,4
5124,16,1,1,4
5125,16,1,1,4
5126,14,3,1,0
5127,14,3,1,0
5128,10,3,1,0
5129,10,3,1,0
5130,10,3,1,2
5131,10,3,1,2
5132,10,4,2,6
5133,10,4,2,6
5134,10,4,2,6
5135,4,2,1,5
5136,4,2,1,5
5137,4,2,1,5
5138,4,2,1,5
5139,4,2,1,5
5140,21,1,1,0
5141,21,1,1,0
5142,21,1,1,0
5143,21,1,1,0
5144,21,1,1,0
5145,21,1,1,0
5146,18,3,1,6
5147,18,3,1,6
5148,18,3,1,6
5149,18,3,1,6
5150,5,3,1,1
5151,5,3,1,1
5152,6,3,1,1
5153,20,4,2,2
5154,20,4,2,2
5155,20,4,2,2
5156,15,3,1,0
5157,15,3,1,0
5158,15,3,1,0
5159,15,3,1,0
5160,19,3,1,0
5161,3,3,1,1
5162,3,3,1,1
5163,9,3,1,1
5164,9,3,1,1
5165,10,3,1,4
5166,10,3,1,4
5167,10,3,1,5
5168,17,3,1,6
5169,19,3,1,6
5170,19,3,1,6
5171,10,4,2,6
5172,10,4,2,0
5173,10,4,2,0
5174,11,4,2,1
5175,13,4,2,1
5176,10,4,2,2
5177,3,2,1,2
5178,19,4,2,5
5179,19,4,2,5
5180,19,4,2,5
5181,19,4,2,5
5182,20,4,2,5
5183,18,4,2,1
5184,18,4,2,1
5185,17,4,2,6
5186,8,4,2,2
5187,21,1,1,6
5188,21,1,1,6
5189,22,1,1,6
5190,16,3,1,2
5191,16,3,1,2
5192,16,3,1,2
5193,23,2,1,2
5194,23,2,1,2
5195,5,3,1,5
5196,5,3,1,5
5197,5,3,1,6
5198,21,3,1,2
5199,21,3,1,2
5200,21,3,1,2
5201,13,2,1,3
5202,13,2,1,3
5203,13,2,1,3
5204,13,2,1,3
5205,3,2,1,6
5206,3,2,1,6
5207,2,3,1,1
5208,2,3,1,1
5209,2,3,1,1
5210,2,3,1,1
5211,3,3,1,2
5212,12,3,1,3
5213,12,3,1,3
5214,12,3,1,3
5215,12,3,1,3
5216,17,3,1,3
5217,4,4,2,5
5218,4,4,2,5
5219,4,4,2,5
5220,3,3,1,6
5221,3,3,1,6
5222,21,3,1,3
5223,21,3,1,3
5224,1,4,2,5
5225,1,4,2,5
5226,1,4,2,5
5227,1,4,2,5
5228,1,4,2,5
5229,1,4,2,5
5230,1,4,2,5
5231,1,4,2,5
5232,1,4,2,5
5233,1,4,2,5
5234,1,4,2,5
5235,1,4,2,5
5236,1,4,2,5
5237,1,4,2,5
5238,1,4,2,5
5239,10,4,2,1
5240,10,4,2,4
5241,10,4,2,5
5242,19,4,2,6
5243,19,4,2,6
5244,12,1,1,0
5245,12,1,1,0
5246,12,1,1,0
5247,18,1,1,0
5248,18,1,1,0
5249,18,1,1,0
5250,15,2,1,2
5251,15,2,1,2
5252,22,2,1,1
5253,22,2,1,1
5254,22,2,1,1
5255,9,2,1,2
5256,14,3,1,4
5257,14,3,1,4
5258,18,2,1,3
5259,18,2,1,3
5260,23,4,2,6
5261,23,4,2,6
5262,3,3,1,3
5263,5,2,1,2
5264,5,2,1,2
5265,23,3,1,2
5266,23,3,1,2
5267,23,3,1,2
5268,23,3,1,2
5269,4,1,1,6
5270,4,1,1,6
5271,4,1,1,6
5272,4,1,1,6
5273,4,1,1,6
5274,4,1,1,6
5275,14,3,1,4
5276,14,3,1,4
5277,14,3,1,4
5278,14,3,1,4
5279,14,3,1,4
5280,14,3,1,4
5281,14,3,1,4
5282,14,3,1,4
5283,14,3,1,4
5284,14,3,1,4
5285,15,3,1,4
5286,15,3,1,4
5287,15,3,1,4
5288,15,3,1,4
5289,15,3,1,4
5290,16,3,1,4
5291,16,3,1,4
5292,17,3,1,4
5293,23,3,1,4
5294,23,3,1,4
5295,0,3,1,5
5296,2,3,1,0
5297,1,4,2,5
5298,1,4,2,5
5299,1,4,2,5
5300,1,4,2,5
5301,15,2,1,2
5302,17,1,1,1
5303,17,1,1,1
5304,17,1,1,1
5305,17,1,1,1
5306,15,2,1,5
5307,14,1,1,0
5308,18,1,1,1
5309,6,2,1,6
5310,8,3,1,5
5311,8,3,1,5
5312,8,3,1,5
5313,3,4,2,3
5314,3,4,2,3
5315,3,4,2,3
5316,3,3,1,2
5317,3,3,1,2
5318,3,3,1,2
5319,3,3,1,2
5320,15,4,2,0
5321,22,3,1,6
5322,1,1,1,3
5323,1,1,1,3
5324,14,3,1,4
5325,10,3,1,3
5326,13,3,1,3
5327,13,3,1,3
5328,13,3,1,3
5329,13,3,1,3
5330,13,3,1,3
5331,11,3,1,0
5332,11,3,1,0
5333,1,3,1,5
5334,22,2,1,2
5335,15,4,2,0
5336,15,4,2,0
5337,20,2,1,0
5338,20,2,1,0
5339,20,2,1,0
5340,13,2,1,0
5341,13,2,1,0
5342,13,2,1,0
5343,13,2,1,0
5344,13,2,1,0
5345,13,2,1,0
5346,1,3,1,3
5347,1,3,1,3
5348,1,3,1,3
5349,1,3,1,3
5350,1,3,1,3
5351,1,3,1,3
5352,3,3,1,3
5353,3,3,1,3
5354,13,3,1,1
5355,13,3,1,1
5356,19,3,1,4
5357,19,3,1,4
5358,8,3,1,2
5359,8,3,1,2
5360,8,3,1,2
5361,8,3,1,6
5362,8,3,1,3
5363,8,3,1,3
5364,2,4,2,5
5365,2,4,2,5
5366,2,4,2,5
5367,2,4,2,5
5368,2,4,2,5
5369,2,4,2,5
5370,2,4,2,5
5371,2,4,2,5
5372,2,4,2,5
5373,2,4,2,5
5374,2,4,2,5
5375,2,4,2,5
5376,2,4,2,5
5377,2,4,2,5
5378,2,4,2,5
5379,2,4,2,5
5380,10,4,2,5
5381,10,4,2,5
5382,10,4,2,5
5383,11,4,2,5
5384,11,4,2,5
5385,11,4,2,5
5386,11,4,2,5
5387,11,4,2,5
5388,11,4,2,5
5389,11,4,2,5
5390,18,4,2,5
5391,18,4,2,5
5392,20,4,2,5
5393,20,4,2,5
5394,17,3,1,4
5395,1,2,1,3
5396,7,3,1,0
5397,7,3,1,0
5398,19,3,1,6
5399,19,3,1,6
5400,19,3,1,6
5401,19,3,1,6
5402,22,3,1,4
5403,22,3,1,4
5404,22,3,1,4
5405,22,3,1,4
5406,23,3,1,4
5407,16,2,1,1
5408,21,1,1,1
5409,21,1,1,1
5410,18,2,1,0
5411,18,2,1,0
5412,22,2,1,6
5413,22,2,1,6
5414,1,3,1,0
5415,1,3,1,0
5416,1,3,1,0
5417,1,3,1,0
5418,1,3,1,0
5419,2,3,1,0
5420,2,3,1,0
5421,5,3,1,1
5422,1,4,2,2
5423,22,4,2,1
5424,22,4,2,1
5425,18,3,1,6
5426,18,3,1,6
5427,18,3,1,6
5428,18,3,1,6
5429,1,4,2,2
5430,1,3,1,5
5431,19,3,1,3
5432,19,3,1,3
5433,19,3,1,3
5434,0,3,1,0
5435,2,2,1,5
5436,2,2,1,5
5437,3,2,1,5
5438,3,2,1,5
5439,3,2,1,5
5440,3,2,1,5
5441,3,2,1,5
5442,3,2,1,5
5443,10,2,1,3
5444,9,2,1,2
5445,9,2,1,2
5446,9,2,1,2
5447,13,2,1,3
5448,13,2,1,3
5449,11,2,1,0
5450,9,3,1,1
5451,10,3,1,3
5452,10,3,1,3
5453,8,3,1,0
5454,17,3,1,2
5455,17,3,1,2
5456,17,3,1,2
5457,17,3,1,2
5458,17,3,1,2
5459,22,3,1,2
5460,5,3,1,5
5461,5,3,1,5
5462,5,3,1,1
5463,14,3,1,6
5464,14,3,1,6
5465,14,3,1,6
5466,14,3,1,6
5467,13,3,1,0
5468,13,3,1,0
5469,5,3,1,1
5470,5,3,1,1
5471,11,3,1,2
5472,11,3,1,2
5473,5,3,1,3
5474,5,3,1,3
5475,5,3,1,3
5476,5,3,1,3
5477,22,4,2,4
5478,22,4,2,4
5479,5,4,2,5
5480,5,4,2,3
5481,5,4,2,4
5482,5,4,2,4
5483,5,4,2,4
5484,5,4,2,5
5485,19,4,2,4
5486,19,4,2,4
5487,2,3,1,2
5488,18,3,1,2
5489,17,3,1,6
5490,17,3,1,6
5491,17,3,1,6
5492,17,3,1,6
5493,17,3,1,6
5494,20,3,1,2
5495,20,3,1,2
5496,20,3,1,2
5497,21,4,2,3
5498,22,4,2,3
5499,23,4,2,5
5500,22,3,1,1
5501,13,3,1,4
5502,21,3,1,5
5503,23,1,1,2
5504,23,1,1,2
5505,23,1,1,2
5506,23,1,1,2
5507,23,1,1,2
5508,23,1,1,2
5509,23,1,1,2
5510,23,1,1,2
5511,7,1,1,3
5512,14,1,1,4
5513,14,1,1,4
5514,18,4,2,5
5515,18,4,2,5
5516,18,4,2,5
5517,18,4,2,5
5518,18,4,2,5
5519,18,4,2,5
5520,18,4,2,5
5521,19,4,2,5
5522,19,4,2,5
5523,19,4,2,4
5524,21,4,2,4
5525,21,4,2,4
5526,1,4,2,5
5527,1,4,2,5
5528,1,4,2,5
5529,1,4,2,5
5530,17,4,2,6
5531,17,4,2,6
5532,17,4,2,6
5533,17,4,2,6
5534,17,4,2,6
5535,2,4,2,0
5536,2,4,2,0
5537,2,4,2,0
5538,2,4,2,0
5539,2,4,2,0
5540,2,4,2,0
5541,22,4,2,0
5542,22,4,2,0
5543,22,4,2,0
5544,22,4,2,0
5545,23,2,1,3
5546,23,2,1,3
5547,23,2,1,3
5548,23,2,1,3
5549,23,2,1,3
5550,23,2,1,3
5551,23,2,1,3
5552,0,3,1,2
5553,3,3,1,1
5554,3,3,1,1
5555,3,3,1,1
5556,3,3,1,1
5557,10,3,1,2
5558,10,3,1,2
5559,10,3,1,2
5560,10,3,1,2
5561,19,3,1,4
5562,19,3,1,4
5563,19,3,1,4
5564,22,2,1,6
