,user_state,event_platform,device_manufacture,device_model,Subscription Premium Cancel
3059,2,0,6,18,0
3060,2,0,6,18,0
3061,2,0,6,18,0
3062,2,0,6,18,0
3063,2,0,6,18,0
3064,2,0,6,18,0
3065,2,0,6,18,0
3066,2,0,6,18,0
3067,2,0,6,18,0
3068,2,0,6,18,0
3069,32,1,0,132,0
3070,32,1,0,132,0
3071,32,1,0,132,0
3072,32,1,0,132,0
3073,32,1,0,132,0
3074,32,1,0,132,0
3075,32,1,0,132,0
3076,32,1,0,132,0
3077,32,1,0,132,0
3078,32,1,0,132,0
3079,32,1,0,132,0
3080,32,1,0,132,0
3081,32,1,0,132,0
3082,32,1,0,132,0
3083,32,1,0,132,0
3084,32,1,0,132,0
3085,32,1,0,132,0
3086,11,1,0,127,1
3087,11,1,0,127,1
3088,11,1,0,127,1
3089,11,0,11,70,0
3090,11,0,11,70,0
3091,11,0,11,70,0
3092,11,0,11,70,0
3093,11,0,11,70,0
3094,11,0,11,70,0
3095,11,0,11,70,0
3096,11,0,11,70,0
3097,11,0,11,70,0
3098,30,1,0,140,0
3099,30,1,0,140,0
3100,30,1,0,140,0
3101,30,1,0,140,0
3102,30,1,0,140,0
3103,30,1,0,140,0
3104,30,1,0,140,0
3105,30,1,0,140,0
3106,30,1,0,140,0
3107,30,1,0,140,0
3108,30,1,0,140,0
3109,3,1,0,142,0
3110,3,1,0,142,0
3111,3,1,0,142,0
3112,3,1,0,142,0
3113,3,1,0,142,0
3114,3,1,0,142,0
3115,3,1,0,142,0
3116,34,1,0,139,0
3117,3,0,11,53,1
3118,3,0,11,53,1
3119,3,0,11,53,1
3120,3,0,11,53,1
3121,3,0,11,53,1
3122,3,0,11,53,1
3123,3,0,11,53,1
3124,3,0,11,53,1
3125,3,0,11,53,1
3126,3,0,11,53,1
3127,3,0,11,53,1
3128,3,0,11,53,1
3129,3,0,11,53,1
3130,3,0,11,53,1
3131,3,0,11,53,1
3132,3,0,1,7,1
3133,3,0,1,7,1
3134,3,0,1,7,1
3135,3,0,1,7,1
3136,3,0,1,7,1
3137,3,0,1,7,1
3138,3,0,1,7,1
3139,3,0,1,7,1
3140,3,0,1,7,1
3141,3,0,1,7,1
3142,3,0,1,7,1
3143,3,0,1,7,1
3144,3,0,1,7,1
3145,3,0,1,7,1
3146,24,1,0,135,0
3147,24,1,0,135,0
3148,24,1,0,135,0
3149,24,1,0,135,0
3150,24,1,0,135,0
3151,24,1,0,135,0
3152,24,1,0,135,0
3153,24,1,0,135,0
3154,24,1,0,135,0
3155,24,1,0,135,0
3156,24,1,0,135,0
3157,24,1,0,135,0
3158,24,1,0,135,0
3159,24,1,0,135,0
3160,24,1,0,135,0
3161,24,1,0,135,0
3162,24,1,0,135,0
3163,24,1,0,135,0
3164,24,1,0,135,0
3165,24,1,0,135,0
3166,24,1,0,135,0
3167,24,0,4,27,0
3168,24,0,4,27,0
3169,24,0,4,27,0
3170,24,0,4,27,0
3171,24,0,4,27,0
3172,24,0,4,27,0
3173,24,1,0,135,0
3174,24,0,4,27,0
3175,24,0,4,27,0
3176,24,0,4,27,0
3177,24,1,0,135,0
3178,24,1,0,135,0
3179,24,1,0,135,0
3180,24,0,4,27,0
3181,24,0,4,27,0
3182,24,0,4,27,0
3183,24,0,4,27,0
3184,24,0,4,27,0
3185,24,0,4,27,0
3186,3,1,0,141,0
3187,3,1,0,141,0
3188,3,1,0,141,0
3189,3,1,0,141,0
3190,3,0,11,82,1
3191,3,0,11,82,1
3192,3,0,11,82,1
3193,3,0,11,82,1
3194,3,0,11,82,1
3195,3,0,11,82,1
3196,3,0,11,82,1
3197,3,0,11,82,1
3198,3,0,11,82,1
3199,3,0,11,82,1
3200,3,0,11,82,1
3201,3,0,11,82,1
3202,3,0,11,82,1
3203,3,0,11,82,1
3204,3,0,11,82,1
3205,3,0,11,82,1
3206,3,0,11,82,1
3207,3,0,11,82,1
3208,3,0,11,82,1
3209,3,0,11,82,1
3210,3,0,11,82,1
3211,3,0,11,82,1
3212,3,0,11,82,1
3213,3,0,11,82,1
3214,3,0,11,82,1
3215,3,0,11,82,1
3216,3,0,11,82,1
3217,3,0,11,82,1
3218,3,0,11,82,1
3219,3,0,11,82,1
3220,3,0,11,82,1
3221,3,0,11,82,1
3222,3,0,11,82,1
3223,3,0,11,82,1
3224,3,0,11,82,1
3225,3,0,11,82,1
3226,3,0,11,82,1
3227,3,1,0,135,0
3228,3,1,0,135,0
3229,3,1,0,135,0
3230,3,1,0,135,0
3231,3,1,0,135,0
3232,3,1,0,135,0
3233,3,1,0,135,0
3234,3,1,0,135,0
3235,3,1,0,135,0
3236,3,1,0,135,0
3237,3,1,0,135,0
3238,3,1,0,135,0
3239,3,1,0,135,0
3240,3,1,0,135,0
3241,3,1,0,135,0
3242,3,0,11,91,1
3243,3,0,11,91,1
3244,3,0,11,91,1
3245,3,0,11,91,1
3246,3,0,11,91,1
3247,3,0,11,91,1
3248,3,0,11,91,1
3249,3,0,11,91,1
3250,3,0,11,91,1
3251,3,0,11,91,1
3252,3,0,11,91,1
3253,3,0,11,91,1
3254,8,0,11,91,1
3255,8,0,11,91,1
3256,8,0,11,91,1
3257,8,0,11,91,1
3258,8,0,11,91,1
3259,8,0,11,91,1
3260,8,0,11,91,1
3261,8,0,11,91,1
3262,8,0,11,91,1
3263,8,0,11,91,1
3264,8,0,11,91,1
3265,8,0,11,91,1
3266,8,0,11,91,1
3267,8,0,11,91,1
3268,3,0,11,51,0
3269,3,0,11,51,0
3270,3,0,11,51,0
3271,3,0,11,51,0
3272,3,0,11,51,0
3273,16,1,0,138,1
3274,16,1,0,138,1
3275,16,1,0,138,1
3276,16,1,0,138,1
3277,16,1,0,138,1
3278,16,1,0,138,1
3279,16,1,0,138,1
3280,30,1,0,146,0
3281,30,1,0,146,0
3282,30,1,0,146,0
3283,30,1,0,146,0
3284,30,1,0,146,0
3285,30,1,0,146,0
3286,30,1,0,146,0
3287,30,1,0,146,0
3288,30,1,0,146,0
3289,30,1,0,146,0
3290,30,1,0,146,0
3291,30,1,0,146,0
3292,30,1,0,146,0
3293,30,1,0,146,0
3294,30,1,0,146,0
3295,30,1,0,146,0
3296,30,1,0,146,0
3297,30,1,0,146,0
3298,30,1,0,146,0
3299,30,1,0,146,0
3300,30,1,0,146,0
3301,30,1,0,146,0
3302,30,1,0,146,0
3303,30,1,0,146,0
3304,30,1,0,146,0
3305,30,1,0,146,0
3306,30,1,0,146,0
3307,30,1,0,146,0
3308,30,1,0,146,0
3309,30,1,0,146,0
3310,30,1,0,146,0
3311,30,1,0,146,0
3312,30,1,0,146,0
3313,30,1,0,146,0
3314,30,1,0,146,0
3315,30,1,0,146,0
3316,30,1,0,146,0
3317,30,1,0,146,0
3318,30,1,0,146,0
3319,30,1,0,146,0
3320,30,1,0,146,0
3321,30,1,0,146,0
3322,30,1,0,146,0
3323,30,1,0,146,0
3324,30,1,0,146,0
3325,30,0,11,79,0
3326,30,0,11,79,0
3327,30,0,11,79,0
3328,30,0,11,79,0
3329,30,0,11,79,0
3330,30,0,11,79,0
3331,30,0,11,79,0
3332,30,0,11,79,0
3333,30,0,11,79,0
3334,30,0,11,79,0
3335,30,0,11,79,0
3336,30,0,11,79,0
3337,30,0,11,79,0
3338,30,0,11,79,0
3339,30,0,11,79,0
3340,30,0,11,79,0
3341,24,1,0,137,1
3342,24,1,0,137,1
3343,24,1,0,137,1
3344,24,1,0,137,1
3345,24,1,0,137,1
3346,24,1,0,137,1
3347,24,1,0,137,1
3348,24,1,0,137,1
3349,24,1,0,137,1
3350,24,1,0,137,1
3351,24,1,0,137,1
3352,24,1,0,137,1
3353,24,1,0,137,1
3354,24,1,0,137,1
3355,24,1,0,137,1
3356,3,1,0,142,0
3357,3,1,0,142,0
3358,3,1,0,142,0
3359,3,1,0,142,0
3360,3,1,0,142,0
3361,3,1,0,142,0
3362,3,1,0,140,0
3363,3,1,0,140,0
3364,3,1,0,140,0
3365,3,1,0,140,0
3366,3,1,0,140,0
3367,3,1,0,140,0
3368,3,1,0,140,0
3369,8,1,0,143,0
3370,8,1,0,143,0
3371,8,1,0,143,0
3372,8,1,0,143,0
3373,30,1,0,134,0
3374,30,1,0,134,0
3375,30,1,0,134,0
3376,30,1,0,134,0
3377,30,1,0,134,0
3378,30,1,0,134,0
3379,30,1,0,134,0
3380,30,1,0,134,0
3381,30,1,0,134,0
3382,3,0,11,58,0
3383,3,0,11,58,0
3384,3,0,11,58,0
3385,3,0,11,58,0
3386,3,0,11,58,0
3387,30,0,11,89,0
3388,30,0,11,89,0
3389,30,0,11,89,0
3390,30,0,11,89,0
3391,30,0,11,89,0
3392,30,0,11,89,0
3393,30,0,11,89,0
3394,30,0,11,89,0
3395,30,0,11,89,0
3396,30,0,11,89,0
3397,3,0,3,34,0
3398,3,0,3,34,0
3399,3,0,3,34,0
3400,3,0,3,34,0
3401,3,0,3,34,0
3402,3,0,3,34,0
3403,3,0,3,34,0
3404,3,1,0,135,0
3405,3,1,0,135,0
3406,3,1,0,135,0
3407,3,1,0,135,0
3408,30,0,11,72,0
3409,30,0,11,72,0
3410,30,0,11,72,0
3411,30,0,11,72,0
3412,30,0,11,72,0
3413,3,0,11,94,0
3414,3,0,11,94,0
3415,3,0,11,94,0
3416,3,0,11,94,0
3417,3,0,11,94,0
3418,3,0,11,94,0
3419,3,0,11,94,0
3420,3,0,11,94,0
3421,3,0,11,94,0
3422,3,0,11,94,0
3423,3,0,11,94,0
3424,3,0,11,94,0
3425,3,0,11,94,0
3426,3,0,11,94,0
3427,3,0,11,94,0
3428,3,0,11,94,0
3429,3,0,11,94,0
3430,3,0,11,94,0
3431,3,0,11,94,0
3432,3,0,11,94,0
3433,2,0,10,154,0
3434,2,0,10,154,0
3435,2,0,10,154,0
3436,2,0,10,154,0
3437,2,0,10,154,0
3438,2,0,10,154,0
3439,2,0,10,154,0
3440,2,0,10,154,0
3441,2,0,10,154,0
3442,2,0,10,154,0
3443,2,0,10,154,0
3444,2,0,10,154,0
3445,2,0,10,154,0
3446,30,1,0,141,0
3447,30,1,0,141,0
3448,30,1,0,141,0
3449,30,1,0,141,0
3450,30,1,0,141,0
3451,30,1,0,141,0
3452,30,1,0,141,0
3453,30,1,0,141,0
3454,30,1,0,141,0
3455,30,1,0,141,0
3456,30,1,0,141,0
3457,30,1,0,141,0
3458,30,1,0,141,0
3459,30,1,0,141,0
3460,30,1,0,141,0
3461,30,1,0,141,0
3462,30,1,0,141,0
3463,30,1,0,141,0
3464,30,1,0,141,0
3465,30,1,0,141,0
3466,30,1,0,141,0
3467,30,1,0,141,0
3468,30,1,0,141,0
3469,30,1,0,141,0
3470,30,1,0,141,0
3471,30,1,0,141,0
3472,30,1,0,141,0
3473,30,1,0,141,0
3474,30,1,0,141,0
3475,30,1,0,141,0
3476,30,1,0,141,0
3477,30,1,0,141,0
3478,30,1,0,141,0
3479,30,1,0,141,0
3480,30,1,0,141,0
3481,30,1,0,141,0
3482,30,1,0,141,0
3483,30,1,0,141,0
3484,30,1,0,141,0
3485,30,1,0,141,0
3486,30,1,0,141,0
3487,30,1,0,141,0
3488,30,1,0,141,0
3489,30,1,0,141,0
3490,30,1,0,141,0
3491,30,1,0,141,0
3492,30,1,0,141,0
3493,30,1,0,141,0
3494,30,1,0,141,0
3495,30,1,0,141,0
3496,30,1,0,141,0
3497,30,1,0,141,0
3498,30,1,0,141,0
3499,30,1,0,141,0
3500,30,1,0,141,0
3501,30,1,0,141,0
3502,30,1,0,141,0
3503,30,1,0,141,0
3504,30,1,0,141,0
3505,30,1,0,141,0
3506,30,1,0,141,0
3507,30,1,0,141,0
3508,30,1,0,141,0
3509,30,1,0,141,0
3510,30,1,0,141,0
3511,30,1,0,141,0
3512,30,1,0,141,0
3513,30,1,0,141,0
3514,30,1,0,141,0
3515,30,1,0,141,0
3516,30,1,0,141,0
3517,30,1,0,141,0
3518,30,1,0,141,0
3519,30,1,0,141,0
3520,30,1,0,141,0
3521,30,1,0,141,0
3522,30,1,0,141,0
3523,30,1,0,141,0
3524,30,1,0,141,0
3525,30,1,0,141,0
3526,30,1,0,141,0
3527,30,1,0,141,0
3528,30,1,0,141,0
3529,30,1,0,141,0
3530,30,1,0,141,0
3531,30,1,0,141,0
3532,30,1,0,141,0
3533,30,1,0,141,0
3534,30,1,0,141,0
3535,30,1,0,141,0
3536,30,1,0,141,0
3537,30,1,0,141,0
3538,30,1,0,141,0
3539,30,1,0,141,0
3540,30,1,0,141,0
3541,30,1,0,141,0
3542,30,1,0,141,0
3543,30,1,0,141,0
3544,30,1,0,141,0
3545,30,1,0,141,0
3546,30,1,0,141,0
3547,30,1,0,141,0
3548,30,1,0,141,0
3549,30,1,0,141,0
3550,30,1,0,141,0
3551,30,1,0,141,0
3552,30,1,0,141,0
3553,30,1,0,141,0
3554,30,1,0,141,0
3555,30,1,0,141,0
3556,30,1,0,141,0
3557,30,1,0,141,0
3558,30,1,0,141,0
3559,30,1,0,141,0
3560,30,1,0,141,0
3561,30,1,0,141,0
3562,30,1,0,141,0
3563,30,1,0,141,0
3564,30,1,0,141,0
3565,30,1,0,141,0
3566,30,1,0,141,0
3567,30,1,0,141,0
3568,30,1,0,141,0
3569,30,1,0,141,0
3570,30,1,0,141,0
3571,30,1,0,141,0
3572,30,1,0,141,0
3573,30,1,0,141,0
3574,30,1,0,141,0
3575,30,1,0,141,0
3576,30,1,0,141,0
3577,30,1,0,141,0
3578,30,1,0,141,0
3579,30,1,0,141,0
3580,30,1,0,141,0
3581,30,1,0,141,0
3582,30,1,0,141,0
3583,30,1,0,141,0
3584,30,1,0,141,0
3585,30,1,0,141,0
3586,30,1,0,141,0
3587,30,1,0,141,0
3588,30,1,0,141,0
3589,30,1,0,141,0
3590,30,1,0,141,0
3591,30,1,0,141,0
3592,30,1,0,141,0
3593,30,1,0,141,0
3594,30,1,0,141,0
3595,30,1,0,141,0
3596,30,1,0,141,0
3597,30,1,0,141,0
3598,30,1,0,141,0
3599,30,1,0,141,0
3600,30,1,0,141,0
3601,30,1,0,141,0
3602,30,1,0,141,0
3603,30,1,0,141,0
3604,30,1,0,141,0
3605,30,1,0,141,0
3606,30,1,0,141,0
3607,30,1,0,141,0
3608,30,1,0,141,0
3609,30,1,0,141,0
3610,30,1,0,141,0
3611,30,1,0,141,0
3612,30,1,0,141,0
3613,30,1,0,141,0
3614,30,1,0,141,0
3615,30,1,0,141,0
3616,30,1,0,141,0
3617,30,1,0,141,0
3618,30,1,0,141,0
3619,30,1,0,141,0
3620,30,1,0,141,0
3621,30,1,0,141,0
3622,30,1,0,141,0
3623,30,1,0,141,0
3624,30,1,0,141,0
3625,30,1,0,141,0
3626,30,1,0,141,0
3627,30,1,0,141,0
3628,30,1,0,141,0
3629,30,1,0,141,0
3630,30,1,0,141,0
3631,30,1,0,141,0
3632,30,1,0,141,0
3633,30,1,0,141,0
3634,30,1,0,141,0
3635,30,1,0,141,0
3636,30,1,0,141,0
3637,30,1,0,141,0
3638,30,1,0,141,0
3639,30,1,0,141,0
3640,30,1,0,141,0
3641,30,1,0,141,0
3642,30,1,0,141,0
3643,30,1,0,141,0
3644,30,1,0,141,0
3645,30,1,0,141,0
3646,30,1,0,141,0
3647,30,1,0,141,0
3648,30,1,0,141,0
3649,30,1,0,141,0
3650,30,1,0,141,0
3651,30,1,0,141,0
3652,30,1,0,141,0
3653,30,1,0,141,0
3654,3,0,11,107,0
3655,3,0,11,107,0
3656,3,0,11,107,0
3657,3,0,11,107,0
3658,3,0,11,107,0
3659,3,0,11,107,0
3660,3,0,11,107,0
3661,3,0,7,4,1
3662,3,0,7,4,1
3663,3,0,7,4,1
3664,3,0,7,4,1
3665,3,0,7,4,1
3666,3,0,7,4,1
3667,3,0,7,4,1
3668,3,0,7,4,1
3669,3,0,7,4,1
3670,3,0,7,4,1
3671,3,0,7,4,1
3672,3,0,7,4,1
3673,3,0,7,4,1
3674,3,0,7,4,1
3675,3,0,7,4,1
3676,3,0,7,4,1
3677,3,0,7,4,1
3678,3,0,7,4,1
3679,3,0,7,4,1
3680,3,0,7,4,1
3681,3,0,7,4,1
3682,11,0,10,158,0
3683,11,0,10,158,0
3684,11,0,10,158,0
3685,11,0,10,158,0
3686,11,0,10,158,0
3687,30,0,7,11,0
3688,30,0,7,11,0
3689,30,0,7,11,0
3690,30,0,7,11,0
3691,30,0,7,11,0
3692,3,0,3,38,0
3693,3,0,3,38,0
3694,3,0,3,38,0
3695,3,0,3,38,0
3696,3,0,3,38,0
3697,3,0,3,38,0
3698,3,0,3,38,0
3699,3,0,3,38,0
3700,3,0,3,38,0
3701,3,0,3,38,0
3702,3,0,3,38,0
3703,3,0,3,38,0
3704,3,0,3,38,0
3705,3,0,3,38,0
3706,3,0,3,38,0
3707,3,0,3,38,0
3708,3,0,3,38,0
3709,3,0,3,38,0
3710,3,0,3,38,0
3711,3,0,3,38,0
3712,3,0,3,38,0
3713,3,0,3,38,0
3714,3,0,3,38,0
3715,26,1,0,144,0
3716,26,1,0,144,0
3717,26,1,0,144,0
3718,26,1,0,144,0
3719,26,1,0,144,0
3720,26,1,0,144,0
3721,26,1,0,144,0
3722,26,1,0,144,0
3723,26,1,0,144,0
3724,3,1,0,139,0
3725,3,1,0,139,0
3726,3,1,0,139,0
3727,3,1,0,139,0
3728,3,1,0,139,0
3729,3,1,0,139,0
3730,3,0,11,91,0
3731,3,0,11,91,0
3732,3,0,11,91,0
3733,3,0,11,91,0
3734,3,0,11,91,0
3735,3,0,11,91,0
3736,3,0,11,91,0
3737,3,0,11,91,0
3738,21,0,6,21,0
3739,21,0,6,21,0
3740,21,0,6,21,0
3741,21,0,6,21,0
3742,21,0,6,21,0
3743,21,0,6,21,0
3744,33,1,0,138,0
3745,33,1,0,138,0
3746,33,1,0,138,0
3747,33,1,0,138,0
3748,33,1,0,138,0
3749,33,1,0,138,0
3750,33,1,0,138,0
3751,33,1,0,138,0
3752,33,1,0,138,0
3753,33,1,0,138,0
3754,33,1,0,138,0
3755,33,1,0,138,0
3756,33,1,0,138,0
3757,33,1,0,138,0
3758,28,1,0,137,0
3759,28,1,0,137,0
3760,28,1,0,137,0
3761,28,1,0,137,0
3762,28,1,0,137,0
3763,28,1,0,137,0
3764,28,1,0,137,0
3765,28,1,0,137,0
3766,28,1,0,137,0
3767,28,1,0,137,0
3768,28,1,0,137,0
3769,28,1,0,137,0
3770,28,1,0,137,0
3771,28,1,0,137,0
3772,28,1,0,137,0
3773,28,1,0,137,0
3774,28,1,0,137,0
3775,28,1,0,137,0
3776,28,1,0,137,0
3777,28,1,0,137,0
3778,28,1,0,137,0
3779,3,1,0,142,1
3780,3,1,0,142,1
3781,3,1,0,142,1
3782,3,1,0,142,1
3783,3,1,0,142,1
3784,3,1,0,142,1
3785,3,1,0,142,1
3786,3,1,0,142,1
3787,3,1,0,142,1
3788,3,1,0,142,1
3789,3,1,0,142,1
3790,3,1,0,142,1
3791,3,1,0,142,1
3792,3,1,0,142,1
3793,3,1,0,142,1
3794,3,1,0,142,1
3795,3,1,0,142,1
3796,3,1,0,142,1
3797,3,1,0,142,1
3798,3,1,0,142,1
3799,3,1,0,142,1
3800,3,1,0,142,1
3801,3,1,0,142,1
3802,3,1,0,142,1
3803,3,1,0,142,1
3804,3,1,0,142,1
3805,3,1,0,142,1
3806,3,1,0,142,1
3807,3,1,0,142,1
3808,3,1,0,142,1
3809,3,1,0,142,1
3810,3,1,0,142,1
3811,3,1,0,142,1
3812,3,1,0,142,1
3813,3,1,0,142,1
3814,3,0,11,72,0
3815,3,0,11,72,0
3816,3,0,11,72,0
3817,3,0,11,72,0
3818,3,0,11,72,0
3819,3,0,11,72,0
3820,3,0,11,72,0
3821,3,0,7,4,0
3822,3,0,7,4,0
3823,3,0,7,4,0
3824,3,0,7,4,0
3825,3,0,7,4,0
3826,3,0,7,4,0
3827,3,0,7,4,0
3828,3,0,7,4,0
3829,3,0,7,4,0
3830,3,0,7,4,0
3831,3,0,7,4,0
3832,3,0,7,4,0
3833,3,0,7,4,0
3834,3,0,7,4,0
3835,3,0,7,4,0
3836,3,0,7,4,0
3837,3,0,7,4,0
3838,3,0,7,4,0
3839,3,0,7,4,0
3840,3,0,7,4,0
3841,3,0,7,4,0
3842,30,1,0,141,1
3843,30,1,0,141,1
3844,30,1,0,141,1
3845,30,1,0,141,1
3846,30,1,0,141,1
3847,30,1,0,141,1
3848,30,1,0,141,1
3849,30,1,0,141,1
3850,30,1,0,141,1
3851,30,1,0,141,1
3852,3,0,11,73,1
3853,3,0,11,73,1
3854,3,0,11,73,1
3855,3,0,11,73,1
3856,3,0,11,73,1
3857,3,0,11,73,1
3858,3,0,11,73,1
3859,3,0,11,73,1
3860,3,0,11,73,1
3861,3,0,11,73,1
3862,3,0,11,73,1
3863,3,0,11,73,1
3864,3,0,11,73,1
3865,3,0,11,73,1
3866,3,0,11,73,1
3867,3,0,11,73,1
3868,3,0,11,73,1
3869,3,0,11,73,1
3870,3,0,11,73,1
3871,3,0,11,73,1
3872,3,0,11,73,1
3873,8,0,3,35,0
3874,8,0,3,35,0
3875,8,0,3,35,0
3876,8,0,3,35,0
3877,8,0,3,35,0
3878,8,0,3,35,0
3879,8,0,3,35,0
3880,8,0,3,35,0
3881,8,0,3,35,0
3882,30,1,0,140,1
3883,30,1,0,140,1
3884,30,1,0,140,1
3885,30,1,0,140,1
3886,30,1,0,140,1
3887,30,1,0,140,1
3888,30,1,0,140,1
3889,30,1,0,140,1
3890,30,1,0,140,1
3891,30,1,0,140,1
3892,30,1,0,140,1
3893,30,1,0,140,1
3894,30,1,0,140,1
3895,30,1,0,140,1
3896,30,1,0,140,1
3897,30,1,0,140,1
3898,30,1,0,140,1
3899,30,1,0,140,1
3900,30,1,0,140,1
3901,3,1,0,135,0
3902,3,1,0,135,0
3903,3,1,0,135,0
3904,3,1,0,135,0
3905,3,1,0,135,0
3906,3,1,0,135,0
3907,3,1,0,135,0
3908,3,1,0,135,0
3909,3,1,0,135,0
3910,3,1,0,135,0
3911,3,1,0,135,0
3912,3,1,0,135,0
3913,3,1,0,135,0
3914,3,1,0,135,0
3915,3,1,0,135,0
3916,3,1,0,135,0
3917,3,1,0,135,0
3918,3,1,0,135,0
3919,11,0,11,102,0
3920,11,0,11,102,0
3921,11,0,11,102,0
3922,11,0,11,102,0
3923,11,0,11,102,0
3924,11,0,11,102,0
3925,11,0,11,102,0
3926,11,0,11,102,0
3927,11,0,11,102,0
3928,11,0,11,102,0
3929,11,0,11,102,0
3930,11,0,11,102,0
3931,3,1,0,141,1
3932,3,1,0,141,1
3933,3,1,0,141,1
3934,3,1,0,141,1
3935,3,1,0,141,1
3936,3,1,0,141,1
3937,3,1,0,141,1
3938,3,1,0,141,1
3939,3,1,0,141,1
3940,3,1,0,141,1
3941,3,1,0,141,1
3942,3,1,0,141,1
3943,3,1,0,141,1
3944,3,1,0,141,1
3945,3,1,0,141,1
3946,3,1,0,141,1
3947,3,1,0,141,1
3948,3,1,0,141,1
3949,3,1,0,141,1
3950,3,1,0,141,1
3951,3,1,0,141,1
3952,3,1,0,141,1
3953,3,1,0,141,0
3954,3,1,0,141,0
3955,3,1,0,141,0
3956,3,1,0,141,0
3957,3,0,10,163,0
3958,3,0,10,163,0
3959,3,0,10,163,0
3960,3,1,0,138,0
3961,3,1,0,138,0
3962,3,1,0,138,0
3963,3,1,0,133,0
3964,3,1,0,133,0
3965,3,1,0,133,0
3966,3,1,0,133,0
3967,3,1,0,133,0
3968,3,1,0,133,0
3969,3,1,0,133,0
3970,30,1,0,146,0
3971,30,1,0,146,0
3972,30,1,0,146,0
3973,30,1,0,146,0
3974,30,1,0,146,0
3975,30,1,0,146,0
3976,30,1,0,146,0
3977,21,1,0,149,1
3978,21,1,0,149,1
3979,21,1,0,149,1
3980,21,1,0,149,1
3981,21,1,0,149,1
3982,21,1,0,149,1
3983,21,1,0,149,1
3984,21,1,0,149,1
3985,21,1,0,149,1
3986,21,1,0,149,1
3987,21,1,0,149,1
3988,21,1,0,149,1
3989,21,1,0,149,1
3990,21,1,0,149,1
3991,21,1,0,149,1
3992,21,1,0,149,1
3993,21,1,0,149,1
3994,21,1,0,149,1
3995,21,1,0,149,1
3996,21,1,0,149,1
3997,21,1,0,149,1
3998,21,1,0,149,1
3999,21,1,0,149,1
4000,21,1,0,149,1
4001,21,1,0,149,1
4002,21,1,0,149,1
4003,21,1,0,149,1
4004,21,1,0,149,1
4005,21,1,0,149,1
4006,21,1,0,149,1
4007,21,1,0,149,1
4008,21,1,0,149,1
4009,21,1,0,149,1
4010,21,1,0,149,1
4011,21,1,0,149,1
4012,21,1,0,149,1
4013,21,1,0,149,1
4014,21,1,0,149,1
4015,21,1,0,149,1
4016,21,1,0,149,1
4017,21,1,0,149,1
4018,21,1,0,149,1
4019,21,1,0,149,1
4020,21,1,0,149,1
4021,21,1,0,149,1
4022,21,1,0,149,1
4023,21,1,0,149,1
4024,3,1,0,135,0
4025,3,1,0,135,0
4026,3,1,0,135,0
4027,3,1,0,135,0
4028,3,1,0,135,0
4029,3,1,0,137,1
4030,3,1,0,137,1
4031,3,1,0,137,1
4032,3,1,0,137,1
4033,3,1,0,137,1
4034,3,1,0,137,1
4035,3,1,0,137,1
4036,3,1,0,137,1
4037,3,1,0,137,1
4038,3,1,0,137,1
4039,3,1,0,137,1
4040,3,1,0,142,0
4041,3,1,0,142,0
4042,3,1,0,142,0
4043,3,1,0,142,0
4044,3,1,0,142,0
4045,24,1,0,137,0
4046,24,1,0,137,0
4047,24,1,0,137,0
4048,24,1,0,137,0
4049,24,1,0,137,0
4050,24,1,0,137,0
4051,24,1,0,137,0
4052,24,1,0,137,0
4053,24,1,0,137,0
4054,24,1,0,137,0
4055,24,1,0,137,0
4056,24,1,0,137,0
4057,24,1,0,137,0
4058,24,1,0,137,0
4059,24,1,0,137,0
4060,24,1,0,137,0
4061,24,1,0,137,0
4062,24,1,0,137,0
4063,24,1,0,137,0
4064,30,1,0,144,0
4065,30,1,0,144,0
4066,30,1,0,144,0
4067,30,1,0,144,0
4068,30,1,0,144,0
4069,30,1,0,144,0
4070,30,1,0,144,0
4071,30,1,0,144,0
4072,30,1,0,144,0
4073,30,1,0,144,0
4074,30,1,0,144,0
4075,30,1,0,144,0
4076,30,1,0,144,0
4077,30,1,0,144,0
4078,30,1,0,144,0
4079,30,1,0,144,0
4080,30,1,0,144,0
4081,30,1,0,144,0
4082,30,1,0,144,0
4083,30,1,0,144,0
4084,30,1,0,144,0
4085,30,1,0,144,0
4086,30,1,0,144,0
4087,30,1,0,144,0
4088,30,1,0,144,0
4089,30,1,0,144,0
4090,30,1,0,144,0
4091,30,1,0,144,0
4092,30,1,0,144,0
4093,30,1,0,144,0
4094,30,1,0,144,0
4095,30,1,0,144,0
4096,30,1,0,144,0
4097,3,1,0,142,0
4098,3,1,0,142,0
4099,3,1,0,142,0
4100,3,1,0,142,0
4101,3,1,0,142,0
4102,3,1,0,142,0
4103,3,1,0,142,0
4104,3,1,0,142,0
4105,3,1,0,142,0
4106,3,1,0,142,0
4107,3,1,0,142,0
4108,3,1,0,137,1
4109,3,1,0,137,1
4110,3,1,0,137,1
4111,3,1,0,137,1
4112,3,1,0,137,1
4113,3,1,0,137,1
4114,3,1,0,137,1
4115,3,1,0,137,1
4116,3,1,0,137,1
4117,3,1,0,137,1
4118,3,1,0,137,1
4119,1,0,11,74,1
4120,1,0,11,74,1
4121,1,0,11,74,1
4122,1,0,11,74,1
4123,1,0,11,74,1
4124,1,0,11,74,1
4125,1,0,11,74,1
4126,1,0,11,74,1
4127,1,0,11,74,1
4128,30,0,11,91,0
4129,30,0,11,91,0
4130,30,0,11,91,0
4131,30,0,11,91,0
4132,30,0,11,91,0
