,time,month,quarter,day_week
3825,6,4,2,4
3826,6,4,2,4
3827,6,4,2,4
3828,5,4,2,5
3829,6,4,2,5
3830,6,4,2,5
3831,6,4,2,5
3832,6,4,2,5
3833,6,4,2,5
3834,0,2,1,0
3835,0,2,1,0
3836,0,2,1,0
3837,0,2,1,0
3838,1,3,1,6
3839,11,3,1,2
3840,6,4,2,5
3841,6,4,2,6
3842,5,3,1,4
3843,5,3,1,4
3844,5,3,1,4
3845,5,3,1,4
3846,5,3,1,4
3847,6,3,1,4
3848,6,3,1,4
3849,6,3,1,4
3850,8,3,1,4
3851,8,3,1,4
3852,8,3,1,4
3853,9,3,1,4
3854,12,3,1,4
3855,0,3,1,6
3856,10,3,1,2
3857,10,4,2,4
3858,17,3,1,4
3859,17,3,1,4
3860,17,3,1,4
3861,17,3,1,4
3862,18,3,1,4
3863,19,3,1,6
3864,19,3,1,6
3865,20,3,1,2
3866,20,3,1,2
3867,20,3,1,2
3868,20,3,1,2
3869,20,3,1,2
3870,20,3,1,2
3871,20,3,1,2
3872,20,3,1,2
3873,20,3,1,2
3874,20,3,1,2
3875,21,3,1,2
3876,21,3,1,2
3877,18,3,1,6
3878,2,3,1,0
3879,2,3,1,0
3880,4,3,1,1
3881,4,3,1,1
3882,15,3,1,1
3883,14,2,1,2
3884,14,2,1,2
3885,14,2,1,2
3886,14,2,1,2
3887,14,2,1,2
3888,16,2,1,6
3889,10,2,1,0
3890,9,2,1,2
3891,11,2,1,0
3892,11,2,1,0
3893,6,3,1,6
3894,2,3,1,1
3895,11,3,1,3
3896,9,3,1,4
3897,9,3,1,4
3898,9,3,1,5
3899,1,3,1,2
3900,8,4,2,5
3901,8,4,2,6
3902,19,1,1,6
3903,19,1,1,6
3904,19,1,1,6
3905,19,1,1,6
3906,23,1,1,0
3907,23,1,1,0
3908,23,1,1,0
3909,23,1,1,0
3910,23,1,1,0
3911,23,1,1,0
3912,23,1,1,0
3913,16,3,1,5
3914,16,3,1,5
3915,16,3,1,5
3916,16,3,1,5
3917,16,3,1,5
3918,16,3,1,5
3919,16,3,1,5
3920,16,3,1,5
3921,17,3,1,5
3922,17,3,1,5
3923,17,3,1,5
3924,19,3,1,4
3925,19,3,1,4
3926,19,3,1,4
3927,19,3,1,4
3928,19,3,1,4
3929,19,3,1,4
3930,19,3,1,4
3931,5,3,1,5
3932,5,3,1,5
3933,5,3,1,5
3934,20,3,1,5
3935,23,3,1,6
3936,10,3,1,5
3937,19,3,1,5
3938,19,3,1,5
3939,2,3,1,6
3940,11,3,1,2
3941,10,4,2,6
3942,10,4,2,0
3943,10,4,2,0
3944,10,4,2,0
3945,10,4,2,0
3946,10,4,2,2
3947,10,4,2,2
3948,10,4,2,2
3949,10,4,2,2
3950,10,4,2,4
3951,11,4,2,4
3952,11,4,2,5
3953,10,4,2,6
3954,10,4,2,6
3955,10,4,2,6
3956,10,4,2,0
3957,10,4,2,0
3958,17,4,2,1
3959,17,4,2,1
3960,17,4,2,1
3961,17,4,2,1
3962,17,4,2,1
3963,17,4,2,1
3964,17,4,2,1
3965,19,3,1,4
3966,19,3,1,4
3967,19,3,1,4
3968,19,3,1,4
3969,21,3,1,5
3970,23,4,2,4
3971,23,4,2,4
3972,23,4,2,4
3973,23,4,2,4
3974,8,4,2,1
3975,9,4,2,2
3976,14,3,1,0
3977,14,3,1,0
3978,15,3,1,0
3979,15,3,1,0
3980,15,3,1,0
3981,15,3,1,0
3982,15,3,1,0
3983,1,4,2,3
3984,22,3,1,1
3985,22,3,1,1
3986,22,3,1,1
3987,22,3,1,1
3988,22,3,1,1
3989,22,3,1,1
3990,22,3,1,1
3991,22,3,1,1
3992,3,3,1,4
3993,10,3,1,3
3994,10,3,1,5
3995,10,3,1,6
3996,10,3,1,6
3997,1,4,2,4
3998,16,3,1,5
3999,16,3,1,5
4000,16,3,1,5
4001,16,3,1,5
4002,21,3,1,5
4003,21,3,1,5
4004,22,3,1,5
4005,22,3,1,5
4006,4,1,1,2
4007,4,1,1,2
4008,4,1,1,2
4009,4,1,1,2
4010,4,1,1,2
4011,1,1,1,0
4012,4,2,1,3
4013,4,2,1,3
4014,4,2,1,3
4015,1,2,1,4
4016,6,2,1,3
4017,16,2,1,3
4018,16,2,1,3
4019,16,2,1,3
4020,16,2,1,3
4021,16,2,1,3
4022,7,3,1,3
4023,11,3,1,3
4024,11,3,1,3
4025,1,3,1,4
4026,13,3,1,3
4027,6,4,2,4
4028,0,2,1,6
4029,0,2,1,6
4030,22,2,1,4
4031,22,2,1,4
4032,22,2,1,4
4033,20,2,1,5
4034,20,2,1,5
4035,22,2,1,0
4036,0,2,1,1
4037,0,2,1,1
4038,12,2,1,1
4039,16,2,1,1
4040,2,2,1,5
4041,3,2,1,0
4042,18,2,1,0
4043,18,2,1,0
4044,15,3,1,1
4045,14,3,1,2
4046,23,3,1,2
4047,23,3,1,2
4048,23,3,1,2
4049,15,3,1,3
4050,14,3,1,4
4051,14,3,1,4
4052,14,3,1,4
4053,14,3,1,6
4054,11,3,1,1
4055,11,3,1,1
4056,11,3,1,2
4057,11,3,1,2
4058,3,3,1,4
4059,11,3,1,6
4060,11,3,1,6
4061,11,3,1,6
4062,11,3,1,6
4063,11,3,1,6
4064,15,3,1,6
4065,15,3,1,6
4066,15,3,1,6
4067,11,3,1,3
4068,11,3,1,3
4069,11,3,1,3
4070,1,3,1,4
4071,10,3,1,4
4072,10,3,1,4
4073,10,3,1,5
4074,10,3,1,5
4075,10,3,1,5
4076,10,3,1,5
4077,10,3,1,5
4078,10,3,1,5
4079,10,3,1,5
4080,10,3,1,5
4081,15,3,1,6
4082,11,3,1,0
4083,11,3,1,0
4084,11,3,1,0
4085,11,3,1,2
4086,11,3,1,2
4087,11,3,1,2
4088,10,3,1,3
4089,10,3,1,3
4090,10,3,1,3
4091,10,3,1,4
4092,10,3,1,4
4093,10,3,1,4
4094,21,3,1,4
4095,11,3,1,5
4096,11,3,1,5
4097,11,3,1,5
4098,11,3,1,5
4099,10,3,1,6
4100,11,3,1,0
4101,11,3,1,0
4102,10,3,1,1
4103,10,3,1,1
4104,10,3,1,1
4105,10,3,1,1
4106,10,3,1,1
4107,10,3,1,2
4108,19,3,1,2
4109,19,3,1,2
4110,10,4,2,4
4111,10,4,2,4
4112,10,4,2,4
4113,10,4,2,4
4114,10,4,2,4
4115,10,4,2,4
4116,11,4,2,5
4117,11,4,2,5
4118,10,4,2,6
4119,10,4,2,0
4120,10,4,2,1
4121,10,4,2,4
4122,10,4,2,4
4123,10,4,2,4
4124,10,4,2,4
4125,10,4,2,5
4126,10,4,2,5
4127,19,4,2,4
4128,19,4,2,4
4129,19,4,2,4
4130,19,4,2,4
4131,20,4,2,4
4132,22,4,2,4
4133,22,4,2,4
4134,23,4,2,4
4135,2,4,2,3
4136,2,4,2,3
4137,2,4,2,3
4138,2,4,2,3
4139,12,2,1,1
4140,12,2,1,1
4141,12,2,1,1
4142,12,2,1,1
4143,12,2,1,1
4144,12,2,1,1
4145,12,2,1,1
4146,12,2,1,1
4147,12,2,1,1
4148,12,2,1,1
4149,12,2,1,1
4150,4,2,1,5
4151,17,2,1,2
4152,17,2,1,2
4153,15,2,1,3
4154,15,2,1,3
4155,15,2,1,3
4156,15,2,1,3
4157,18,2,1,3
4158,23,2,1,3
4159,21,3,1,2
4160,21,3,1,2
4161,21,3,1,2
4162,21,3,1,2
4163,23,3,1,2
4164,5,3,1,3
4165,5,3,1,3
4166,5,3,1,3
4167,13,3,1,3
4168,11,3,1,0
4169,2,3,1,1
4170,11,3,1,1
4171,3,3,1,3
4172,3,3,1,3
4173,11,3,1,6
4174,11,3,1,6
4175,11,3,1,6
4176,11,3,1,6
4177,8,3,1,1
4178,8,3,1,1
4179,8,3,1,1
4180,8,3,1,1
4181,8,3,1,1
4182,8,3,1,1
4183,2,4,2,1
4184,15,4,2,2
4185,15,4,2,2
4186,19,2,1,5
4187,19,2,1,5
4188,19,2,1,5
4189,19,2,1,5
4190,19,2,1,5
4191,23,2,1,1
4192,23,2,1,1
4193,18,2,1,0
4194,19,3,1,1
4195,19,3,1,1
4196,20,3,1,1
4197,1,4,2,6
4198,1,4,2,6
4199,1,4,2,6
4200,2,4,2,6
4201,6,1,1,0
4202,7,1,1,3
4203,7,1,1,3
4204,7,1,1,3
4205,7,1,1,4
4206,7,1,1,5
4207,7,1,1,5
4208,7,1,1,5
4209,7,1,1,0
4210,7,2,1,2
4211,7,2,1,2
4212,7,2,1,3
4213,7,2,1,1
4214,13,2,1,2
4215,13,2,1,2
4216,13,2,1,2
4217,14,2,1,2
4218,7,2,1,3
4219,7,2,1,4
4220,7,2,1,4
4221,7,2,1,4
4222,6,2,1,5
4223,7,2,1,6
4224,6,2,1,2
4225,7,2,1,3
4226,6,2,1,4
4227,7,2,1,0
4228,7,2,1,0
4229,6,3,1,1
4230,6,3,1,1
4231,7,3,1,2
4232,7,3,1,2
4233,6,3,1,3
4234,6,3,1,3
4235,6,3,1,3
4236,7,3,1,4
4237,7,3,1,4
4238,6,3,1,6
4239,7,3,1,0
4240,7,3,1,0
4241,7,3,1,1
4242,7,3,1,1
4243,7,3,1,1
4244,7,3,1,2
4245,12,3,1,5
4246,7,3,1,6
4247,6,3,1,0
4248,5,3,1,1
4249,5,3,1,2
4250,6,3,1,2
4251,5,3,1,3
4252,5,3,1,3
4253,5,3,1,3
4254,5,3,1,3
4255,6,3,1,3
4256,6,3,1,5
4257,6,3,1,1
4258,6,3,1,1
4259,6,3,1,2
4260,6,3,1,2
4261,4,3,1,3
4262,4,3,1,3
4263,4,3,1,3
4264,6,3,1,3
4265,8,3,1,4
4266,8,3,1,4
4267,15,3,1,6
4268,15,3,1,6
4269,15,3,1,6
4270,15,3,1,6
4271,21,3,1,0
4272,22,4,2,4
4273,23,4,2,4
4274,6,4,2,5
4275,6,4,2,5
4276,6,4,2,0
4277,6,4,2,0
4278,5,4,2,1
4279,6,4,2,1
4280,6,4,2,3
4281,5,4,2,4
4282,5,4,2,4
4283,6,4,2,0
4284,8,4,2,1
4285,19,4,2,1
4286,19,4,2,1
4287,7,4,2,2
4288,6,4,2,3
4289,6,4,2,5
4290,18,3,1,1
4291,22,3,1,4
4292,22,3,1,4
4293,22,3,1,4
4294,22,3,1,4
4295,22,3,1,4
4296,1,4,2,0
4297,20,4,2,0
4298,20,4,2,0
4299,20,4,2,0
4300,21,4,2,0
4301,21,4,2,0
4302,14,4,2,4
4303,14,4,2,4
4304,15,4,2,4
4305,15,4,2,5
4306,21,2,1,4
4307,21,2,1,4
4308,21,2,1,4
4309,21,2,1,4
4310,22,2,1,4
4311,22,2,1,4
4312,15,2,1,0
4313,17,3,1,4
4314,17,3,1,4
4315,10,3,1,2
4316,10,3,1,2
4317,10,3,1,2
4318,22,2,1,5
4319,22,2,1,5
4320,22,2,1,5
4321,22,2,1,5
4322,22,3,1,0
4323,22,3,1,0
4324,22,3,1,0
4325,22,3,1,0
4326,22,3,1,0
4327,22,3,1,0
4328,18,3,1,1
4329,11,3,1,0
4330,11,3,1,0
4331,14,3,1,5
4332,14,3,1,5
4333,14,3,1,5
4334,5,4,2,1
4335,1,3,1,6
4336,1,3,1,6
4337,1,3,1,6
4338,1,3,1,6
4339,6,3,1,3
4340,6,3,1,3
4341,5,3,1,6
4342,17,3,1,5
4343,17,3,1,5
4344,17,3,1,5
4345,5,3,1,2
4346,5,3,1,2
4347,5,3,1,2
4348,3,3,1,3
4349,3,3,1,3
4350,4,3,1,3
4351,4,3,1,3
4352,4,3,1,3
4353,1,4,2,5
4354,22,3,1,2
4355,22,3,1,2
4356,22,3,1,2
4357,21,3,1,3
4358,20,3,1,4
4359,15,3,1,6
4360,15,3,1,6
4361,15,3,1,6
4362,15,3,1,6
4363,15,3,1,6
4364,15,3,1,6
4365,15,3,1,6
4366,15,3,1,6
4367,15,3,1,6
4368,15,3,1,6
4369,15,3,1,6
4370,15,3,1,6
4371,15,3,1,6
4372,15,3,1,6
4373,6,3,1,1
4374,6,3,1,1
4375,6,3,1,1
4376,6,3,1,1
4377,6,3,1,1
4378,6,3,1,1
4379,6,3,1,1
4380,11,3,1,2
4381,11,3,1,2
4382,11,3,1,2
4383,11,3,1,2
4384,6,3,1,3
4385,6,3,1,3
4386,6,3,1,3
4387,6,3,1,3
4388,6,3,1,3
4389,6,3,1,3
4390,6,3,1,3
4391,22,4,2,4
4392,22,4,2,4
4393,22,4,2,4
4394,22,4,2,4
4395,22,4,2,4
4396,6,4,2,2
4397,6,4,2,2
4398,6,4,2,2
4399,6,4,2,3
4400,6,4,2,3
4401,6,4,2,3
4402,6,4,2,3
4403,6,4,2,3
4404,6,4,2,3
4405,6,4,2,3
4406,6,4,2,3
4407,5,4,2,4
4408,5,4,2,4
4409,5,4,2,4
4410,5,4,2,4
4411,5,4,2,4
4412,5,4,2,4
4413,5,4,2,4
4414,6,4,2,5
4415,6,4,2,5
4416,6,4,2,5
4417,6,4,2,5
4418,6,4,2,5
4419,6,4,2,5
4420,6,4,2,5
4421,6,4,2,6
4422,6,4,2,6
4423,6,4,2,6
4424,6,4,2,6
4425,6,4,2,0
4426,6,4,2,0
4427,6,4,2,0
4428,8,4,2,1
4429,8,4,2,1
4430,6,4,2,2
4431,7,4,2,2
4432,7,4,2,2
4433,7,4,2,2
4434,7,4,2,2
4435,7,4,2,2
4436,7,4,2,2
4437,6,4,2,3
4438,6,4,2,3
4439,6,4,2,3
4440,6,4,2,3
4441,6,4,2,3
4442,6,4,2,3
4443,6,4,2,3
4444,6,4,2,3
4445,6,4,2,3
4446,6,4,2,3
4447,6,4,2,4
4448,6,4,2,4
4449,6,4,2,4
4450,6,4,2,4
4451,6,4,2,4
4452,6,4,2,4
4453,6,4,2,4
4454,6,4,2,4
4455,5,4,2,5
4456,5,4,2,5
4457,5,4,2,5
4458,5,4,2,5
4459,6,4,2,5
4460,6,4,2,5
4461,6,4,2,5
4462,6,4,2,5
4463,6,4,2,5
4464,6,4,2,5
4465,4,2,1,2
4466,4,2,1,2
4467,4,2,1,2
4468,4,2,1,2
4469,14,2,1,3
4470,14,2,1,3
4471,1,2,1,4
4472,1,2,1,4
4473,1,3,1,1
4474,1,4,2,4
4475,17,3,1,5
4476,17,3,1,5
4477,17,3,1,5
4478,17,3,1,5
4479,17,3,1,5
4480,17,3,1,5
4481,10,4,2,4
4482,19,2,1,5
4483,19,2,1,5
4484,19,2,1,5
4485,19,2,1,5
4486,19,2,1,5
4487,21,2,1,5
4488,1,3,1,6
4489,20,3,1,0
4490,20,3,1,0
4491,20,3,1,0
4492,20,3,1,0
4493,10,4,2,2
4494,23,2,1,4
4495,23,2,1,4
4496,23,2,1,4
4497,23,2,1,4
4498,1,3,1,4
4499,12,2,1,3
4500,12,2,1,3
4501,12,2,1,3
4502,12,2,1,3
4503,12,2,1,3
4504,13,2,1,3
4505,13,2,1,3
4506,13,2,1,3
4507,13,2,1,3
4508,13,2,1,3
4509,2,2,1,5
4510,1,2,1,5
4511,16,2,1,6
4512,11,2,1,0
4513,12,3,1,6
4514,12,3,1,6
4515,12,3,1,6
4516,12,3,1,6
4517,8,3,1,3
4518,10,3,1,3
4519,10,3,1,3
4520,10,3,1,3
4521,1,3,1,4
4522,8,3,1,5
4523,8,3,1,6
4524,8,3,1,6
4525,8,3,1,6
4526,8,3,1,6
4527,8,3,1,6
4528,8,3,1,6
4529,10,3,1,6
4530,20,3,1,5
4531,8,3,1,0
4532,8,3,1,0
4533,8,3,1,0
4534,11,3,1,0
4535,17,4,2,6
4536,17,4,2,6
4537,17,4,2,6
4538,8,4,2,4
4539,8,4,2,4
4540,10,3,1,1
4541,10,3,1,1
4542,10,3,1,1
4543,10,3,1,1
4544,10,3,1,1
4545,10,3,1,1
4546,10,3,1,1
4547,10,3,1,1
4548,20,3,1,3
4549,20,3,1,3
4550,11,3,1,0
4551,11,3,1,0
4552,11,3,1,0
4553,16,3,1,2
4554,16,3,1,2
4555,23,4,2,5
4556,23,4,2,5
4557,8,4,2,0
4558,17,4,2,1
4559,17,4,2,1
4560,20,4,2,1
4561,20,4,2,1
4562,21,4,2,3
4563,21,4,2,3
4564,21,4,2,3
4565,21,4,2,3
4566,21,4,2,3
4567,21,4,2,3
4568,21,4,2,3
4569,21,4,2,3
4570,21,4,2,3
4571,21,4,2,3
4572,21,4,2,3
4573,2,3,1,0
4574,2,3,1,0
4575,13,3,1,1
4576,13,3,1,1
4577,4,3,1,3
4578,4,3,1,3
4579,23,3,1,3
4580,13,4,2,2
4581,14,3,1,4
4582,14,3,1,4
4583,14,3,1,4
4584,14,3,1,4
4585,18,3,1,4
4586,2,3,1,4
4587,3,3,1,4
4588,10,3,1,5
4589,15,3,1,5
4590,15,3,1,5
4591,15,3,1,5
4592,15,3,1,5
4593,15,3,1,5
4594,9,3,1,2
4595,4,3,1,2
4596,1,4,2,4
4597,3,4,2,0
4598,3,4,2,0
4599,3,4,2,0
4600,3,4,2,0
4601,3,4,2,0
4602,3,4,2,0
4603,4,4,2,0
4604,4,4,2,0
4605,4,4,2,0
4606,4,4,2,0
4607,5,4,2,1
4608,6,4,2,2
4609,6,4,2,2
4610,5,4,2,3
4611,6,4,2,6
4612,16,2,1,3
4613,16,2,1,3
4614,16,2,1,3
4615,16,2,1,3
4616,16,2,1,3
4617,16,2,1,3
4618,16,2,1,3
4619,19,2,1,3
4620,19,2,1,3
4621,19,2,1,3
4622,19,2,1,3
4623,19,2,1,3
4624,19,2,1,3
4625,12,2,1,4
4626,12,2,1,4
4627,21,2,1,4
4628,17,2,1,5
4629,19,2,1,5
4630,19,2,1,5
4631,1,3,1,3
4632,1,4,2,6
4633,19,2,1,5
4634,19,2,1,5
4635,19,2,1,5
4636,19,2,1,5
4637,0,2,1,0
4638,13,2,1,1
4639,22,3,1,3
4640,22,3,1,3
4641,22,3,1,3
4642,22,3,1,3
4643,1,3,1,5
4644,17,3,1,1
4645,17,3,1,1
4646,17,3,1,1
4647,17,3,1,1
4648,17,3,1,1
4649,17,3,1,1
4650,17,3,1,1
4651,17,3,1,1
4652,17,3,1,1
4653,17,3,1,1
4654,17,3,1,1
4655,20,3,1,2
4656,20,3,1,2
4657,20,3,1,2
4658,20,3,1,2
4659,20,3,1,2
4660,20,3,1,2
4661,20,3,1,2
4662,20,3,1,2
4663,20,3,1,2
4664,20,3,1,2
4665,20,3,1,2
4666,20,3,1,2
4667,20,3,1,2
4668,20,3,1,2
4669,20,3,1,2
4670,20,3,1,2
4671,20,3,1,2
4672,20,3,1,2
4673,20,3,1,2
4674,20,3,1,2
4675,20,3,1,2
4676,20,3,1,2
4677,20,3,1,2
4678,20,3,1,2
4679,20,3,1,2
4680,2,3,1,3
4681,12,3,1,6
4682,12,3,1,6
4683,3,3,1,0
4684,3,3,1,0
4685,3,3,1,0
4686,3,3,1,0
4687,11,3,1,1
4688,22,3,1,3
4689,4,4,2,6
4690,4,4,2,6
4691,4,4,2,6
4692,4,4,2,6
4693,4,4,2,6
4694,4,4,2,6
4695,4,4,2,6
4696,4,4,2,6
4697,4,4,2,6
4698,4,4,2,6
4699,4,4,2,6
4700,4,4,2,6
4701,4,4,2,6
4702,4,4,2,6
4703,4,4,2,6
4704,18,3,1,5
4705,18,3,1,5
4706,18,3,1,5
4707,18,3,1,5
4708,1,2,1,4
4709,20,3,1,6
4710,2,3,1,2
4711,2,3,1,2
4712,2,3,1,2
4713,2,3,1,2
4714,2,3,1,2
4715,2,3,1,2
4716,2,3,1,2
4717,2,3,1,2
4718,2,3,1,2
4719,2,3,1,2
4720,13,3,1,2
4721,18,3,1,2
4722,15,3,1,3
4723,21,4,2,4
4724,8,4,2,5
4725,17,4,2,6
4726,8,4,2,3
4727,8,4,2,3
4728,20,2,1,3
4729,20,2,1,3
4730,22,2,1,3
4731,16,2,1,4
4732,16,2,1,4
4733,16,2,1,4
4734,20,3,1,2
4735,15,3,1,6
4736,15,3,1,6
4737,15,3,1,6
4738,10,3,1,0
4739,21,3,1,0
4740,21,3,1,1
4741,22,3,1,1
4742,10,3,1,2
4743,10,3,1,2
4744,19,3,1,2
4745,21,3,1,2
4746,10,3,1,4
4747,18,3,1,4
4748,10,3,1,5
4749,10,3,1,5
4750,15,3,1,5
4751,14,3,1,6
4752,14,3,1,6
4753,11,3,1,2
4754,11,3,1,2
4755,11,3,1,2
4756,10,3,1,3
4757,10,3,1,3
4758,10,3,1,3
4759,10,3,1,3
4760,10,3,1,3
4761,19,3,1,4
4762,19,3,1,4
4763,19,3,1,4
4764,22,3,1,0
4765,10,3,1,1
4766,10,3,1,1
4767,23,4,2,3
4768,23,4,2,3
4769,23,4,2,3
4770,23,4,2,3
4771,10,4,2,5
4772,23,3,1,0
4773,23,3,1,0
4774,23,3,1,0
4775,23,3,1,0
4776,23,3,1,0
4777,23,3,1,0
4778,18,3,1,6
4779,18,3,1,6
4780,18,3,1,6
4781,18,3,1,6
4782,18,3,1,6
4783,18,3,1,6
4784,18,1,1,2
4785,18,1,1,2
4786,18,1,1,2
4787,18,1,1,2
4788,18,1,1,2
4789,1,2,1,5
4790,9,3,1,6
4791,9,3,1,6
4792,9,3,1,6
4793,9,3,1,6
4794,11,3,1,6
4795,19,1,1,3
4796,19,1,1,3
4797,19,1,1,3
4798,1,1,1,4
4799,1,1,1,4
4800,1,1,1,4
4801,1,1,1,4
4802,1,1,1,4
4803,1,1,1,4
4804,1,1,1,4
4805,2,1,1,4
4806,2,1,1,4
4807,2,1,1,4
4808,1,2,1,6
4809,0,2,1,2
4810,0,2,1,2
4811,9,2,1,6
4812,6,4,2,1
4813,2,4,2,4
4814,2,4,2,4
4815,2,4,2,4
4816,3,4,2,4
4817,3,4,2,4
4818,22,4,2,3
4819,20,3,1,4
4820,20,3,1,4
4821,20,3,1,4
4822,20,3,1,4
4823,10,3,1,4
4824,10,3,1,5
4825,12,4,2,1
4826,12,4,2,1
4827,12,4,2,1
4828,12,4,2,1
4829,12,4,2,1
4830,12,4,2,1
4831,12,4,2,1
4832,1,4,2,1
4833,1,4,2,1
4834,1,4,2,1
4835,1,4,2,1
4836,1,4,2,1
4837,1,4,2,1
4838,1,4,2,1
4839,1,4,2,3
4840,22,4,2,3
4841,22,4,2,3
4842,22,4,2,3
4843,22,4,2,3
4844,22,4,2,3
4845,13,4,2,4
4846,9,4,2,5
4847,9,4,2,5
4848,23,3,1,0
4849,23,3,1,0
4850,23,3,1,0
4851,23,3,1,0
4852,1,2,1,5
4853,1,3,1,5
4854,1,4,2,1
4855,14,2,1,0
4856,14,2,1,0
4857,14,2,1,0
4858,14,2,1,0
4859,7,3,1,2
4860,6,3,1,3
4861,6,3,1,3
4862,6,3,1,3
4863,6,3,1,4
4864,6,3,1,5
4865,6,3,1,5
4866,7,3,1,5
4867,6,3,1,6
4868,6,3,1,6
4869,6,3,1,1
4870,6,3,1,1
4871,6,3,1,1
4872,6,3,1,1
4873,6,3,1,1
4874,7,3,1,1
4875,7,3,1,1
4876,23,3,1,1
4877,23,3,1,1
4878,23,3,1,1
4879,23,3,1,1
4880,23,3,1,1
4881,6,3,1,6
4882,6,3,1,6
4883,7,3,1,6
4884,7,3,1,6
4885,1,3,1,0
4886,14,3,1,6
4887,15,3,1,6
4888,5,4,2,6
4889,5,4,2,6
4890,5,4,2,6
4891,5,4,2,6
4892,5,4,2,6
4893,5,4,2,6
4894,5,4,2,6
4895,5,4,2,6
4896,6,4,2,6
4897,6,4,2,0
4898,19,3,1,0
4899,19,3,1,0
4900,19,3,1,0
4901,19,3,1,0
4902,8,3,1,6
4903,9,3,1,6
4904,8,3,1,5
4905,8,3,1,5
4906,8,3,1,2
4907,9,3,1,2
4908,8,3,1,3
4909,9,3,1,6
4910,8,3,1,1
4911,15,3,1,3
4912,8,4,2,4
4913,8,4,2,6
4914,9,4,2,6
4915,1,4,2,3
4916,8,4,2,3
4917,8,4,2,5
4918,9,4,2,5
4919,8,4,2,2
4920,9,4,2,2
4921,8,4,2,4
4922,8,4,2,4
4923,8,4,2,4
4924,8,4,2,5
4925,8,4,2,5
4926,14,4,2,4
4927,14,4,2,4
4928,14,4,2,4
4929,14,4,2,4
4930,20,3,1,3
4931,20,3,1,3
4932,20,3,1,3
4933,21,3,1,3
4934,21,3,1,3
4935,15,3,1,2
4936,15,3,1,2
4937,16,3,1,2
4938,16,3,1,2
4939,10,4,2,6
4940,7,4,2,4
4941,13,3,1,0
4942,13,3,1,0
4943,13,3,1,0
4944,13,3,1,0
4945,13,3,1,0
4946,13,3,1,0
4947,13,3,1,0
4948,13,3,1,0
4949,13,3,1,0
4950,22,2,1,6
4951,4,2,1,0
4952,4,2,1,0
4953,4,2,1,0
4954,4,2,1,0
4955,4,2,1,0
4956,4,2,1,0
4957,4,2,1,0
4958,4,2,1,0
4959,4,2,1,0
4960,4,2,1,0
4961,4,2,1,0
4962,4,2,1,0
4963,4,2,1,0
4964,4,2,1,0
4965,4,2,1,0
4966,4,2,1,0
4967,15,3,1,3
4968,15,3,1,3
4969,11,1,1,2
4970,14,1,1,3
4971,14,1,1,3
4972,1,2,1,6
4973,1,3,1,6
4974,1,4,2,2
4975,20,2,1,5
4976,23,2,1,5
4977,23,2,1,5
4978,23,2,1,5
4979,3,2,1,6
4980,14,2,1,0
4981,15,2,1,0
4982,15,2,1,0
4983,15,2,1,0
4984,10,2,1,1
4985,10,2,1,1
4986,10,2,1,1
4987,15,3,1,5
4988,15,3,1,5
4989,15,3,1,5
4990,19,3,1,5
4991,13,3,1,0
4992,5,2,1,6
4993,5,2,1,6
4994,5,2,1,6
4995,14,3,1,6
4996,1,3,1,5
4997,10,3,1,2
4998,16,3,1,6
4999,16,3,1,6
5000,16,3,1,6
5001,16,3,1,6
5002,16,3,1,6
5003,13,4,2,0
5004,13,4,2,0
5005,13,4,2,0
5006,13,4,2,0
5007,17,3,1,6
5008,17,3,1,6
5009,17,3,1,6
5010,17,3,1,6
5011,12,3,1,0
5012,12,3,1,0
5013,12,3,1,0
5014,12,3,1,0
5015,16,2,1,3
5016,16,2,1,3
5017,16,2,1,3
5018,16,2,1,3
5019,16,2,1,3
5020,16,2,1,3
5021,16,2,1,3
5022,23,2,1,4
5023,23,2,1,4
5024,23,2,1,4
5025,23,2,1,4
5026,6,3,1,4
5027,6,3,1,4
5028,2,3,1,0
5029,2,3,1,0
5030,2,3,1,0
5031,2,3,1,0
5032,2,3,1,0
5033,2,3,1,0
5034,2,3,1,0
5035,2,3,1,0
5036,2,3,1,0
5037,2,3,1,0
5038,2,3,1,0
5039,16,3,1,0
5040,14,3,1,1
5041,14,3,1,1
5042,14,3,1,1
5043,14,3,1,1
5044,14,3,1,1
5045,14,3,1,1
5046,14,3,1,1
5047,8,3,1,3
5048,8,3,1,4
5049,8,3,1,5
5050,8,3,1,5
5051,8,3,1,1
5052,8,3,1,2
5053,8,4,2,4
5054,1,2,1,3
5055,1,2,1,3
5056,1,2,1,3
5057,2,2,1,4
5058,2,2,1,4
5059,2,2,1,4
5060,2,2,1,1
5061,2,2,1,1
5062,2,2,1,1
5063,2,2,1,1
5064,2,2,1,1
5065,2,2,1,1
5066,1,2,1,4
5067,3,2,1,4
5068,3,2,1,4
5069,3,2,1,4
5070,3,2,1,4
5071,19,2,1,5
5072,19,2,1,5
5073,2,2,1,3
5074,2,2,1,3
5075,11,3,1,1
5076,1,3,1,5
5077,4,3,1,6
5078,11,4,2,2
5079,21,2,1,2
5080,22,2,1,2
5081,22,2,1,2
5082,22,2,1,2
5083,22,2,1,2
5084,22,2,1,2
5085,22,2,1,2
5086,22,2,1,2
5087,22,2,1,2
5088,23,2,1,3
5089,23,2,1,3
5090,23,2,1,3
5091,4,2,1,4
5092,20,2,1,5
5093,21,2,1,5
5094,10,2,1,0
5095,16,3,1,5
