,user_state,event_platform,device_manufacture,device_model,Subscription Premium Cancel
3639,24,0,11,76,0
3640,24,0,11,76,0
3641,30,1,0,129,1
3642,30,1,0,129,1
3643,30,1,0,129,1
3644,30,1,0,129,1
3645,30,1,0,129,1
3646,30,1,0,129,1
3647,30,1,0,129,1
3648,30,1,0,129,1
3649,30,1,0,129,1
3650,30,1,0,129,1
3651,30,1,0,129,1
3652,30,1,0,129,1
3653,30,1,0,129,1
3654,30,1,0,129,1
3655,30,1,0,129,1
3656,30,1,0,129,1
3657,30,1,0,129,1
3658,30,1,0,129,1
3659,30,1,0,129,1
3660,30,1,0,129,1
3661,30,1,0,129,1
3662,30,1,0,129,1
3663,30,1,0,129,1
3664,30,1,0,129,1
3665,30,1,0,129,1
3666,30,1,0,129,1
3667,30,1,0,129,1
3668,30,1,0,129,1
3669,30,1,0,129,1
3670,30,1,0,129,1
3671,30,1,0,129,1
3672,30,1,0,129,1
3673,30,1,0,129,1
3674,30,1,0,129,1
3675,30,1,0,129,1
3676,30,1,0,129,1
3677,30,1,0,129,1
3678,30,1,0,129,1
3679,30,1,0,129,1
3680,11,0,6,21,1
3681,11,0,6,21,1
3682,11,0,6,21,1
3683,11,0,6,21,1
3684,11,0,6,21,1
3685,11,0,6,21,1
3686,11,0,6,21,1
3687,11,0,6,21,1
3688,11,0,6,21,1
3689,11,0,6,21,1
3690,11,0,6,21,1
3691,11,0,6,21,1
3692,11,0,6,21,1
3693,11,0,6,21,1
3694,11,0,6,21,1
3695,11,0,6,21,1
3696,11,0,6,21,1
3697,11,0,6,21,1
3698,11,0,6,21,1
3699,11,0,6,21,1
3700,11,0,6,21,1
3701,11,0,6,21,1
3702,11,0,6,21,1
3703,11,0,6,21,1
3704,11,0,6,21,1
3705,11,0,6,21,1
3706,11,0,6,21,1
3707,11,0,6,21,1
3708,11,0,6,21,1
3709,11,0,6,21,1
3710,11,0,6,21,1
3711,3,0,11,57,1
3712,3,0,11,57,1
3713,3,0,11,57,1
3714,3,0,11,57,1
3715,3,0,11,57,1
3716,3,0,11,57,1
3717,3,0,11,57,1
3718,30,1,0,130,1
3719,30,1,0,130,1
3720,30,1,0,130,1
3721,30,1,0,130,1
3722,30,1,0,130,1
3723,30,1,0,130,1
3724,30,1,0,130,1
3725,30,1,0,130,1
3726,30,1,0,130,1
3727,30,1,0,130,1
3728,30,1,0,130,1
3729,30,1,0,130,1
3730,30,1,0,130,1
3731,30,1,0,130,1
3732,30,1,0,130,1
3733,30,1,0,130,1
3734,30,1,0,130,1
3735,30,1,0,130,1
3736,30,1,0,130,1
3737,30,1,0,130,1
3738,30,1,0,130,1
3739,30,1,0,130,1
3740,30,1,0,130,1
3741,30,1,0,130,1
3742,30,1,0,130,1
3743,30,1,0,130,1
3744,30,1,0,130,1
3745,30,1,0,130,1
3746,30,1,0,130,1
3747,30,1,0,130,1
3748,30,1,0,130,1
3749,30,1,0,130,1
3750,30,1,0,130,1
3751,30,1,0,130,1
3752,30,1,0,130,1
3753,30,1,0,130,1
3754,30,1,0,130,1
3755,30,1,0,130,1
3756,30,1,0,130,1
3757,30,1,0,130,1
3758,30,1,0,130,1
3759,30,1,0,130,1
3760,30,1,0,130,1
3761,30,1,0,130,1
3762,30,1,0,130,1
3763,30,1,0,130,1
3764,30,1,0,130,1
3765,30,1,0,130,1
3766,30,1,0,130,1
3767,30,1,0,130,1
3768,30,1,0,130,1
3769,30,1,0,130,1
3770,30,1,0,130,1
3771,30,1,0,130,1
3772,30,1,0,130,1
3773,30,1,0,130,1
3774,30,1,0,130,1
3775,30,1,0,130,1
3776,30,1,0,130,1
3777,30,1,0,130,1
3778,30,1,0,130,1
3779,30,1,0,130,1
3780,30,1,0,130,1
3781,30,1,0,130,1
3782,30,1,0,130,1
3783,30,1,0,130,1
3784,30,1,0,130,1
3785,30,1,0,130,1
3786,30,1,0,130,1
3787,30,1,0,130,1
3788,30,1,0,130,1
3789,30,1,0,130,1
3790,30,1,0,130,1
3791,30,1,0,130,1
3792,30,1,0,130,1
3793,30,1,0,130,1
3794,30,1,0,130,1
3795,30,1,0,130,1
3796,30,1,0,130,1
3797,30,1,0,130,1
3798,30,1,0,130,1
3799,30,1,0,130,1
3800,30,1,0,130,1
3801,30,1,0,130,1
3802,30,1,0,130,1
3803,30,1,0,130,1
3804,30,1,0,130,1
3805,30,1,0,130,1
3806,30,1,0,130,1
3807,30,1,0,130,1
3808,30,1,0,130,1
3809,30,1,0,130,1
3810,30,1,0,130,1
3811,30,1,0,130,1
3812,30,1,0,130,1
3813,30,1,0,130,1
3814,30,1,0,130,1
3815,30,1,0,130,1
3816,30,1,0,130,1
3817,30,1,0,130,1
3818,30,1,0,130,1
3819,30,1,0,130,1
3820,30,1,0,130,1
3821,30,1,0,130,1
3822,30,1,0,130,1
3823,30,1,0,130,1
3824,30,1,0,130,1
3825,30,1,0,130,1
3826,30,1,0,130,1
3827,30,1,0,130,1
3828,30,1,0,130,1
3829,30,1,0,130,1
3830,30,1,0,130,1
3831,30,1,0,130,1
3832,30,1,0,130,1
3833,30,1,0,130,1
3834,30,1,0,126,0
3835,30,1,0,126,0
3836,30,1,0,126,0
3837,30,1,0,126,0
3838,30,1,0,126,0
3839,30,1,0,126,0
3840,30,1,0,126,0
3841,30,1,0,126,0
3842,3,0,11,79,0
3843,3,0,11,79,0
3844,3,0,11,79,0
3845,3,0,11,79,0
3846,3,0,11,79,0
3847,3,0,11,69,0
3848,3,0,11,79,0
3849,3,0,11,79,0
3850,3,0,11,81,0
3851,3,0,11,81,0
3852,3,0,11,79,0
3853,3,0,11,79,0
3854,3,0,11,81,0
3855,3,0,11,81,0
3856,3,0,11,79,0
3857,3,0,11,79,0
3858,11,1,0,126,1
3859,11,1,0,126,1
3860,11,1,0,126,1
3861,11,1,0,126,1
3862,11,1,0,126,1
3863,11,1,0,126,1
3864,11,1,0,126,1
3865,11,1,0,126,1
3866,11,1,0,126,1
3867,11,1,0,126,1
3868,11,1,0,126,1
3869,11,1,0,126,1
3870,11,1,0,126,1
3871,11,1,0,126,1
3872,11,1,0,126,1
3873,11,1,0,126,1
3874,11,1,0,126,1
3875,11,1,0,126,1
3876,11,1,0,126,1
3877,11,1,0,126,1
3878,11,1,0,126,1
3879,11,1,0,126,1
3880,11,1,0,126,1
3881,11,1,0,126,1
3882,11,1,0,126,1
3883,24,0,11,76,0
3884,24,0,11,76,0
3885,24,0,11,76,0
3886,24,0,11,76,0
3887,24,0,11,76,0
3888,24,0,11,76,0
3889,24,0,11,76,0
3890,24,0,11,76,0
3891,24,0,11,76,0
3892,24,0,11,76,0
3893,24,0,11,76,0
3894,24,0,11,76,0
3895,24,0,11,76,0
3896,24,0,11,76,0
3897,24,0,11,76,0
3898,24,0,11,76,0
3899,24,0,11,76,0
3900,24,0,11,76,0
3901,24,0,11,76,0
3902,3,1,0,128,1
3903,3,1,0,128,1
3904,3,1,0,128,1
3905,3,1,0,128,1
3906,3,1,0,128,1
3907,3,1,0,128,1
3908,3,1,0,128,1
3909,3,1,0,128,1
3910,3,1,0,128,1
3911,3,1,0,128,1
3912,3,1,0,128,1
3913,11,0,11,54,1
3914,11,0,11,54,1
3915,11,0,11,54,1
3916,11,0,11,54,1
3917,11,0,11,54,1
3918,11,0,11,54,1
3919,11,0,11,54,1
3920,11,0,11,54,1
3921,11,0,11,54,1
3922,11,0,11,54,1
3923,11,0,11,54,1
3924,3,1,0,130,0
3925,3,1,0,130,0
3926,3,1,0,130,0
3927,3,1,0,130,0
3928,3,1,0,130,0
3929,3,1,0,130,0
3930,3,1,0,130,0
3931,3,1,0,130,0
3932,3,1,0,130,0
3933,3,1,0,130,0
3934,3,1,0,130,0
3935,3,1,0,130,0
3936,3,1,0,130,0
3937,3,1,0,130,0
3938,3,1,0,130,0
3939,3,1,0,130,0
3940,3,1,0,130,0
3941,3,1,0,130,0
3942,3,1,0,130,0
3943,3,1,0,130,0
3944,3,1,0,130,0
3945,3,1,0,130,0
3946,3,1,0,130,0
3947,3,1,0,130,0
3948,3,1,0,130,0
3949,3,1,0,130,0
3950,3,1,0,130,0
3951,3,1,0,130,0
3952,3,1,0,130,0
3953,3,1,0,130,0
3954,3,1,0,130,0
3955,3,1,0,130,0
3956,3,1,0,130,0
3957,3,1,0,130,0
3958,30,1,0,122,0
3959,30,1,0,122,0
3960,30,1,0,122,0
3961,30,1,0,122,0
3962,30,1,0,122,0
3963,30,1,0,122,0
3964,30,1,0,122,0
3965,8,0,6,13,1
3966,8,0,6,13,1
3967,8,0,6,13,1
3968,8,0,6,13,1
3969,8,0,6,13,1
3970,8,0,6,13,1
3971,8,0,6,13,1
3972,8,0,6,13,1
3973,8,0,6,13,1
3974,8,0,6,13,1
3975,8,0,6,13,1
3976,30,1,0,124,0
3977,30,1,0,124,0
3978,30,1,0,124,0
3979,30,1,0,124,0
3980,30,1,0,124,0
3981,30,1,0,124,0
3982,30,1,0,124,0
3983,30,1,0,124,0
3984,3,1,0,130,0
3985,3,1,0,130,0
3986,3,1,0,130,0
3987,3,1,0,130,0
3988,3,1,0,130,0
3989,3,1,0,130,0
3990,3,1,0,130,0
3991,3,1,0,130,0
3992,3,1,0,130,0
3993,3,1,0,130,0
3994,3,1,0,130,0
3995,3,1,0,130,0
3996,3,1,0,130,0
3997,3,1,0,130,0
3998,3,1,0,120,1
3999,3,1,0,120,1
4000,3,1,0,120,1
4001,3,1,0,120,1
4002,3,1,0,120,1
4003,3,1,0,120,1
4004,3,1,0,120,1
4005,3,1,0,120,1
4006,32,1,0,121,0
4007,32,1,0,121,0
4008,32,1,0,121,0
4009,32,1,0,121,0
4010,32,1,0,121,0
4011,32,1,0,121,0
4012,32,1,0,121,0
4013,32,1,0,121,0
4014,32,1,0,121,0
4015,32,1,0,121,0
4016,32,1,0,121,0
4017,32,1,0,121,0
4018,32,1,0,121,0
4019,32,1,0,121,0
4020,32,1,0,121,0
4021,32,1,0,121,0
4022,32,1,0,121,0
4023,32,1,0,121,0
4024,32,1,0,121,0
4025,32,1,0,121,0
4026,32,1,0,121,0
4027,32,1,0,121,0
4028,3,1,0,121,0
4029,3,1,0,121,0
4030,3,1,0,121,0
4031,3,1,0,121,0
4032,3,1,0,121,0
4033,3,1,0,121,0
4034,3,1,0,121,0
4035,3,1,0,121,0
4036,3,1,0,121,0
4037,3,1,0,121,0
4038,3,1,0,121,0
4039,3,1,0,121,0
4040,3,1,0,130,0
4041,3,1,0,130,0
4042,3,1,0,121,0
4043,3,1,0,121,0
4044,3,1,0,130,0
4045,3,1,0,121,0
4046,3,1,0,130,0
4047,3,1,0,130,0
4048,3,1,0,130,0
4049,3,1,0,121,0
4050,3,1,0,121,0
4051,3,1,0,121,0
4052,3,1,0,121,0
4053,3,1,0,121,0
4054,3,1,0,121,0
4055,3,1,0,121,0
4056,3,1,0,121,0
4057,3,1,0,121,0
4058,3,1,0,121,0
4059,3,1,0,121,0
4060,3,1,0,121,0
4061,3,1,0,121,0
4062,3,1,0,121,0
4063,3,1,0,121,0
4064,3,1,0,130,0
4065,3,1,0,130,0
4066,3,1,0,130,0
4067,3,1,0,121,0
4068,3,1,0,121,0
4069,3,1,0,121,0
4070,3,1,0,121,0
4071,3,1,0,121,0
4072,3,1,0,121,0
4073,3,1,0,121,0
4074,3,1,0,121,0
4075,3,1,0,121,0
4076,3,1,0,121,0
4077,3,1,0,121,0
4078,3,1,0,121,0
4079,3,1,0,121,0
4080,3,1,0,121,0
4081,3,1,0,130,0
4082,3,1,0,121,0
4083,3,1,0,121,0
4084,3,1,0,121,0
4085,3,1,0,121,0
4086,3,1,0,121,0
4087,3,1,0,121,0
4088,3,1,0,121,0
4089,3,1,0,121,0
4090,3,1,0,121,0
4091,3,1,0,121,0
4092,3,1,0,121,0
4093,3,1,0,121,0
4094,3,1,0,130,0
4095,3,1,0,121,0
4096,3,1,0,121,0
4097,3,1,0,121,0
4098,3,1,0,121,0
4099,3,1,0,121,0
4100,3,1,0,121,0
4101,3,1,0,121,0
4102,3,1,0,121,0
4103,3,1,0,121,0
4104,3,1,0,121,0
4105,3,1,0,121,0
4106,3,1,0,121,0
4107,3,1,0,121,0
4108,3,1,0,130,0
4109,3,1,0,130,0
4110,3,1,0,121,0
4111,3,1,0,121,0
4112,3,1,0,121,0
4113,3,1,0,121,0
4114,3,1,0,121,0
4115,3,1,0,121,0
4116,3,1,0,121,0
4117,3,1,0,121,0
4118,3,1,0,121,0
4119,3,1,0,121,0
4120,3,1,0,121,0
4121,3,1,0,121,0
4122,3,1,0,121,0
4123,3,1,0,121,0
4124,3,1,0,121,0
4125,3,1,0,121,0
4126,3,1,0,121,0
4127,3,0,11,100,0
4128,3,0,11,100,0
4129,3,0,11,100,0
4130,3,0,11,100,0
4131,3,0,11,100,0
4132,3,0,11,100,0
4133,3,0,11,100,0
4134,3,0,11,100,0
4135,3,0,11,100,0
4136,3,0,11,100,0
4137,3,0,11,100,0
4138,3,0,11,100,0
4139,8,0,8,1,0
4140,8,0,8,1,0
4141,8,0,8,1,0
4142,8,0,8,1,0
4143,8,0,8,1,0
4144,8,0,8,1,0
4145,8,0,8,1,0
4146,8,0,8,1,0
4147,8,0,8,1,0
4148,8,0,8,1,0
4149,8,0,8,1,0
4150,8,0,8,1,0
4151,8,1,0,121,0
4152,8,1,0,121,0
4153,8,1,0,121,0
4154,8,1,0,121,0
4155,8,1,0,121,0
4156,8,1,0,121,0
4157,8,1,0,121,0
4158,8,1,0,121,0
4159,8,1,0,121,0
4160,8,1,0,121,0
4161,8,1,0,121,0
4162,8,1,0,121,0
4163,8,1,0,121,0
4164,8,1,0,121,0
4165,8,1,0,121,0
4166,8,1,0,121,0
4167,8,1,0,121,0
4168,8,0,8,1,0
4169,8,1,0,121,0
4170,8,1,0,121,0
4171,8,1,0,121,0
4172,8,1,0,121,0
4173,8,1,0,121,0
4174,8,1,0,121,0
4175,8,1,0,121,0
4176,8,1,0,121,0
4177,8,0,8,1,0
4178,8,0,8,1,0
4179,8,0,8,1,0
4180,8,0,8,1,0
4181,8,0,8,1,0
4182,8,0,8,1,0
4183,8,1,0,121,0
4184,8,1,0,121,0
4185,8,1,0,121,0
4186,3,1,0,133,1
4187,3,1,0,133,1
4188,3,1,0,133,1
4189,3,1,0,133,1
4190,3,1,0,133,1
4191,3,1,0,133,1
4192,3,1,0,133,1
4193,3,1,0,133,1
4194,3,1,0,133,1
4195,3,1,0,133,1
4196,3,1,0,133,1
4197,3,1,0,130,0
4198,3,1,0,130,0
4199,3,1,0,130,0
4200,3,1,0,130,0
4201,30,0,11,87,1
4202,30,0,11,87,1
4203,30,0,11,87,1
4204,30,0,11,87,1
4205,30,0,11,87,1
4206,30,0,11,87,1
4207,30,0,11,87,1
4208,30,0,11,87,1
4209,30,0,11,87,1
4210,30,0,11,87,1
4211,30,0,11,87,1
4212,30,0,11,87,1
4213,30,0,11,87,1
4214,30,0,11,87,1
4215,30,0,11,87,1
4216,30,0,11,87,1
4217,30,0,11,87,1
4218,30,0,11,87,1
4219,30,0,11,87,1
4220,30,0,11,87,1
4221,30,0,11,87,1
4222,30,0,11,87,1
4223,30,0,11,87,1
4224,30,0,11,87,1
4225,30,0,11,87,1
4226,30,0,11,87,1
4227,30,0,11,87,1
4228,30,0,11,87,1
4229,30,0,11,87,1
4230,30,0,11,87,1
4231,30,0,11,87,1
4232,30,0,11,87,1
4233,30,0,11,87,1
4234,30,0,11,87,1
4235,30,0,11,87,1
4236,30,0,11,87,1
4237,30,0,11,87,1
4238,30,0,11,87,1
4239,30,0,11,87,1
4240,30,0,11,87,1
4241,30,0,11,87,1
4242,30,0,11,87,1
4243,30,0,11,87,1
4244,30,0,11,87,1
4245,30,0,11,87,1
4246,30,0,11,87,1
4247,30,0,11,87,1
4248,30,0,11,87,1
4249,30,0,11,87,1
4250,30,0,11,87,1
4251,30,0,11,87,1
4252,30,0,11,87,1
4253,30,0,11,87,1
4254,30,0,11,87,1
4255,30,0,11,87,1
4256,30,0,11,87,1
4257,30,0,11,87,1
4258,30,0,11,87,1
4259,30,0,11,87,1
4260,30,0,11,87,1
4261,30,0,11,87,1
4262,30,0,11,87,1
4263,30,0,11,87,1
4264,30,0,11,87,1
4265,30,0,11,87,1
4266,30,0,11,87,1
4267,30,0,11,87,1
4268,30,0,11,87,1
4269,30,0,11,87,1
4270,30,0,11,87,1
4271,30,0,11,87,1
4272,30,0,11,87,1
4273,30,0,11,87,1
4274,30,0,11,87,1
4275,30,0,11,87,1
4276,30,0,11,87,1
4277,30,0,11,87,1
4278,30,0,11,87,1
4279,30,0,11,87,1
4280,30,0,11,87,1
4281,30,0,11,87,1
4282,30,0,11,87,1
4283,30,0,11,87,1
4284,30,0,11,87,1
4285,30,0,11,87,1
4286,30,0,11,87,1
4287,30,0,11,87,1
4288,30,0,11,87,1
4289,30,0,11,87,1
4290,3,1,0,130,0
4291,3,1,0,130,0
4292,3,1,0,130,0
4293,3,1,0,130,0
4294,3,1,0,130,0
4295,3,1,0,130,0
4296,3,1,0,130,0
4297,24,0,10,140,0
4298,24,0,10,140,0
4299,24,0,10,140,0
4300,24,0,10,140,0
4301,24,0,10,140,0
4302,24,0,10,140,0
4303,24,0,10,140,0
4304,24,0,10,140,0
4305,24,0,10,140,0
4306,3,1,0,128,0
4307,3,1,0,128,0
4308,3,1,0,128,0
4309,3,1,0,128,0
4310,3,1,0,128,0
4311,3,1,0,128,0
4312,3,1,0,128,0
4313,3,1,0,128,0
4314,3,1,0,128,0
4315,3,1,0,128,0
4316,3,1,0,128,0
4317,3,1,0,128,0
4318,3,1,0,129,1
4319,3,1,0,129,1
4320,3,1,0,129,1
4321,3,1,0,129,1
4322,3,1,0,129,1
4323,3,1,0,129,1
4324,3,1,0,129,1
4325,3,1,0,129,1
4326,3,1,0,129,1
4327,3,1,0,129,1
4328,3,1,0,129,1
4329,3,1,0,129,1
4330,3,1,0,129,1
4331,3,1,0,129,1
4332,3,1,0,129,1
4333,3,1,0,129,1
4334,3,1,0,129,1
4335,3,1,0,119,0
4336,3,1,0,119,0
4337,3,1,0,119,0
4338,3,1,0,119,0
4339,3,1,0,119,0
4340,3,1,0,119,0
4341,3,1,0,119,0
4342,30,1,0,129,0
4343,30,1,0,129,0
4344,30,1,0,129,0
4345,30,1,0,129,0
4346,30,1,0,129,0
4347,30,1,0,129,0
4348,3,1,0,126,0
4349,3,1,0,126,0
4350,3,1,0,126,0
4351,3,1,0,126,0
4352,3,1,0,126,0
4353,3,1,0,126,0
4354,30,0,8,104,0
4355,30,0,8,104,0
4356,30,0,8,104,0
4357,30,0,8,104,0
4358,30,0,8,104,0
4359,30,0,8,104,0
4360,30,0,8,104,0
4361,30,0,8,104,0
4362,30,0,8,104,0
4363,30,0,8,104,0
4364,30,0,8,104,0
4365,30,0,8,104,0
4366,30,0,8,104,0
4367,30,0,8,104,0
4368,30,0,8,104,0
4369,30,0,8,104,0
4370,30,0,8,104,0
4371,30,0,8,104,0
4372,30,0,8,104,0
4373,30,0,8,104,0
4374,30,0,8,104,0
4375,30,0,8,104,0
4376,30,0,8,104,0
4377,30,0,8,104,0
4378,30,0,8,104,0
4379,30,0,8,104,0
4380,30,0,8,104,0
4381,30,0,8,104,0
4382,30,0,8,104,0
4383,30,0,8,104,0
4384,30,0,8,104,0
4385,30,0,8,104,0
4386,30,0,8,104,0
4387,30,0,8,104,0
4388,30,0,8,104,0
4389,30,0,8,104,0
4390,30,0,8,104,0
4391,30,0,8,104,0
4392,30,0,8,104,0
4393,30,0,8,104,0
4394,30,0,8,104,0
4395,30,0,8,104,0
4396,30,0,8,104,0
4397,30,0,8,104,0
4398,30,0,8,104,0
4399,30,0,8,104,0
4400,30,0,8,104,0
4401,30,0,8,104,0
4402,30,0,8,104,0
4403,30,0,8,104,0
4404,30,0,8,104,0
4405,30,0,8,104,0
4406,30,0,8,104,0
4407,30,0,8,104,0
4408,30,0,8,104,0
4409,30,0,8,104,0
4410,30,0,8,104,0
4411,30,0,8,104,0
4412,30,0,8,104,0
4413,30,0,8,104,0
4414,30,0,8,104,0
4415,30,0,8,104,0
4416,30,0,8,104,0
4417,30,0,8,104,0
4418,30,0,8,104,0
4419,30,0,8,104,0
4420,30,0,8,104,0
4421,30,0,8,104,0
4422,30,0,8,104,0
4423,30,0,8,104,0
4424,30,0,8,104,0
4425,30,0,8,104,0
4426,30,0,8,104,0
4427,30,0,8,104,0
4428,30,0,8,104,0
4429,30,0,8,104,0
4430,30,0,8,104,0
4431,30,0,8,104,0
4432,30,0,8,104,0
4433,30,0,8,104,0
4434,30,0,8,104,0
4435,30,0,8,104,0
4436,30,0,8,104,0
4437,30,0,8,104,0
4438,30,0,8,104,0
4439,30,0,8,104,0
4440,30,0,8,104,0
4441,30,0,8,104,0
4442,30,0,8,104,0
4443,30,0,8,104,0
4444,30,0,8,104,0
4445,30,0,8,104,0
4446,30,0,8,104,0
4447,30,0,8,104,0
4448,30,0,8,104,0
4449,30,0,8,104,0
4450,30,0,8,104,0
4451,30,0,8,104,0
4452,30,0,8,104,0
4453,30,0,8,104,0
4454,30,0,8,104,0
4455,30,0,8,104,0
4456,30,0,8,104,0
4457,30,0,8,104,0
4458,30,0,8,104,0
4459,30,0,8,104,0
4460,30,0,8,104,0
4461,30,0,8,104,0
4462,30,0,8,104,0
4463,30,0,8,104,0
4464,30,0,8,104,0
4465,3,1,0,123,0
4466,3,1,0,123,0
4467,3,1,0,123,0
4468,3,1,0,123,0
4469,3,1,0,123,0
4470,3,1,0,123,0
4471,3,1,0,123,0
4472,3,1,0,123,0
4473,3,1,0,123,0
4474,3,1,0,123,0
4475,3,1,0,120,0
4476,3,1,0,120,0
4477,3,1,0,120,0
4478,3,1,0,120,0
4479,3,1,0,120,0
4480,3,1,0,120,0
4481,3,1,0,120,0
4482,3,1,0,128,0
4483,3,1,0,128,0
4484,3,1,0,128,0
4485,3,1,0,128,0
4486,3,1,0,128,0
4487,3,1,0,128,0
4488,3,1,0,130,0
4489,3,0,11,88,0
4490,3,0,11,88,0
4491,3,0,11,88,0
4492,3,0,11,88,0
4493,3,0,11,88,0
4494,3,1,0,118,0
4495,3,1,0,118,0
4496,3,1,0,118,0
4497,3,1,0,118,0
4498,3,1,0,118,0
4499,11,0,11,88,0
4500,11,0,11,88,0
4501,11,0,11,88,0
4502,11,0,11,88,0
4503,11,0,11,88,0
4504,11,0,11,88,0
4505,11,0,11,88,0
4506,11,0,11,88,0
4507,11,0,11,88,0
4508,11,0,11,88,0
4509,11,0,11,88,0
4510,11,0,11,88,0
4511,11,0,11,88,0
4512,11,0,11,88,0
4513,11,0,11,88,0
4514,11,0,11,88,0
4515,11,0,11,88,0
4516,11,0,11,88,0
4517,11,0,11,88,0
4518,11,0,11,88,0
4519,11,0,11,88,0
4520,11,0,11,88,0
4521,11,0,11,88,0
4522,11,0,11,88,0
4523,11,0,11,88,0
4524,11,0,11,88,0
4525,11,0,11,88,0
4526,11,0,11,88,0
4527,11,0,11,88,0
4528,11,0,11,88,0
4529,11,0,11,88,0
4530,11,0,11,88,0
4531,11,0,11,88,0
4532,11,0,11,88,0
4533,11,0,11,88,0
4534,11,0,11,88,0
4535,11,0,11,88,0
4536,11,0,11,88,0
4537,11,0,11,88,0
4538,11,0,11,88,0
4539,11,0,11,88,0
4540,24,1,0,122,0
4541,24,1,0,122,0
4542,24,1,0,122,0
4543,24,1,0,122,0
4544,24,1,0,122,0
4545,24,1,0,122,0
4546,24,1,0,122,0
4547,24,1,0,122,0
4548,21,1,0,127,0
4549,21,1,0,127,0
4550,21,1,0,127,0
4551,21,1,0,127,0
4552,21,1,0,127,0
4553,21,1,0,127,0
4554,21,1,0,127,0
4555,21,1,0,127,0
4556,21,1,0,127,0
4557,21,1,0,127,0
4558,21,1,0,127,0
4559,21,1,0,127,0
4560,21,1,0,127,0
4561,21,1,0,127,0
4562,3,0,11,83,0
4563,3,0,11,83,0
4564,3,0,11,83,0
4565,3,0,11,83,0
4566,3,0,11,83,0
4567,3,0,11,83,0
4568,3,0,11,83,0
4569,3,0,11,83,0
4570,3,0,11,83,0
4571,3,0,11,83,0
4572,3,0,11,83,0
4573,30,1,0,129,0
4574,30,1,0,129,0
4575,30,1,0,129,0
4576,30,1,0,129,0
4577,30,1,0,129,0
4578,30,1,0,129,0
4579,30,1,0,129,0
4580,30,1,0,129,0
4581,3,1,0,128,1
4582,3,1,0,128,1
4583,3,1,0,128,1
4584,3,1,0,128,1
4585,3,1,0,128,1
4586,3,1,0,128,1
4587,3,1,0,128,1
4588,3,1,0,128,1
4589,3,1,0,128,1
4590,3,1,0,128,1
4591,3,1,0,128,1
4592,3,1,0,128,1
4593,3,1,0,128,1
4594,3,1,0,128,1
4595,3,1,0,128,1
4596,3,1,0,128,1
4597,30,1,0,120,0
4598,30,1,0,120,0
4599,30,1,0,120,0
4600,30,1,0,120,0
4601,30,1,0,120,0
4602,30,1,0,120,0
4603,30,1,0,120,0
4604,30,1,0,120,0
4605,30,1,0,120,0
4606,30,1,0,120,0
4607,30,1,0,120,0
4608,30,1,0,120,0
4609,30,1,0,120,0
4610,30,1,0,120,0
4611,30,1,0,120,0
4612,8,1,0,124,0
4613,8,1,0,124,0
4614,8,1,0,124,0
4615,8,1,0,124,0
4616,8,1,0,124,0
4617,8,1,0,124,0
4618,8,1,0,124,0
4619,8,1,0,124,0
4620,8,1,0,124,0
4621,8,1,0,124,0
4622,8,1,0,124,0
4623,8,1,0,124,0
4624,8,1,0,124,0
4625,8,1,0,124,0
4626,8,1,0,124,0
4627,8,1,0,124,0
4628,8,1,0,124,0
4629,8,1,0,124,0
4630,8,1,0,124,0
4631,8,1,0,124,0
4632,8,1,0,124,0
4633,11,0,10,138,1
4634,11,0,10,138,1
4635,11,0,10,138,1
4636,11,0,10,138,1
4637,11,0,10,138,1
4638,11,0,10,138,1
4639,11,0,10,138,1
4640,11,0,10,138,1
4641,11,0,10,138,1
4642,11,0,10,138,1
4643,11,0,10,138,1
4644,11,0,10,138,1
4645,11,0,10,138,1
4646,11,0,10,138,1
4647,11,0,10,138,1
4648,11,0,10,138,1
4649,11,0,10,138,1
4650,11,0,10,138,1
4651,11,0,10,138,1
4652,11,0,10,138,1
4653,11,0,10,138,1
4654,11,0,10,138,1
4655,11,0,10,138,1
4656,11,0,10,138,1
4657,11,0,10,138,1
4658,11,0,10,138,1
4659,11,0,10,138,1
4660,11,0,10,138,1
4661,11,0,10,138,1
4662,11,0,10,138,1
4663,11,0,10,138,1
4664,11,0,10,138,1
4665,11,0,10,138,1
4666,11,0,10,138,1
4667,11,0,10,138,1
4668,11,0,10,138,1
4669,11,0,10,138,1
4670,11,0,10,138,1
4671,11,0,10,138,1
4672,11,0,10,138,1
4673,11,0,10,138,1
4674,11,0,10,138,1
4675,11,0,10,138,1
4676,11,0,10,138,1
4677,11,0,10,138,1
4678,11,0,10,138,1
4679,11,0,10,138,1
4680,11,0,10,138,1
4681,11,0,10,138,1
4682,11,0,10,138,1
4683,3,1,0,129,0
4684,3,1,0,129,0
4685,3,1,0,129,0
4686,3,1,0,129,0
4687,3,1,0,129,0
4688,3,1,0,129,0
4689,3,1,0,129,0
4690,3,1,0,129,0
4691,3,1,0,129,0
4692,3,1,0,129,0
4693,3,1,0,129,0
4694,3,1,0,129,0
4695,3,1,0,129,0
4696,3,1,0,129,0
4697,3,1,0,129,0
4698,3,1,0,129,0
4699,3,1,0,129,0
4700,3,1,0,129,0
4701,3,1,0,129,0
4702,3,1,0,129,0
4703,3,1,0,129,0
4704,30,1,0,128,0
4705,30,1,0,128,0
4706,30,1,0,128,0
4707,30,1,0,128,0
4708,3,1,0,126,0
4709,3,1,0,126,0
4710,24,1,0,128,0
4711,24,1,0,128,0
4712,24,1,0,128,0
